Current Population,Population Growth Rate,Internal Migration,Overseas Migration,Population Density,Dwellings Approved 2022-23,Dwellings Approved 2023-24,Approval Value 2022-23,Approval Value 2023-24,Approval Growth Rate,20yr Population Growth,10yr Population Growth,5yr Population Growth,Growth Acceleration,Consecutive Growth Years,2025-26 Approvals FYTD,SEIFA Disadvantage Index,SEIFA Advantage Index,SEIFA Economic Index,SEIFA Education Index,sa2_name
0.5516518,0.14312343,0.60433555,0.2212034,-0.054193456,0.5581676,1.7464921,0.13819449,0.039845634,0.1645102,-0.18701379,-0.05020479,0.09954507,-0.08188454,-0.05221967,1.3157722,-0.2419081,-0.22647078,-0.25459272,-0.29989368,Rockhampton Surrounds - North
0.5849214,0.12107581,0.5925234,0.21686523,-0.06593297,0.5753096,1.7295552,0.10564971,0.055456642,0.1088295,-0.17381354,-0.026950795,0.086322635,0.0069998745,-0.057830527,1.2953955,-0.2535437,-0.25878945,-0.28323284,-0.32660696,Rockhampton Surrounds - West
0.45210254,0.027944075,-0.034103557,-0.062144116,0.19935161,0.050238684,0.24660416,0.12845305,0.012876351,0.31186306,-0.44708338,-0.011219444,0.08597873,-0.23884743,-0.10663863,-0.09444293,-0.3131464,-0.06341354,-0.5284585,-0.10588358,Shoalwater Bay
0.54217017,-0.17926653,-0.06649823,0.305174,-1.1682965,0.60251355,1.5596862,0.14777797,-0.0020399806,0.24935673,-0.19858691,-0.15826762,-0.10484348,-0.11162352,-0.004457663,0.5971621,-0.16568059,-0.1250264,-0.3511374,-0.25541344,The Range - Allenstown
0.56241626,0.25055254,0.6681626,0.30759278,-0.9901661,0.60203105,1.6000608,0.3234351,0.078795485,0.2130277,-0.1873147,-0.03337327,0.11650664,-0.17159502,-0.045555335,0.86570984,-0.1945899,-0.16553685,-0.30478862,-0.26675028,Yeppoon
0.49549946,0.19815493,0.6121402,0.23113398,0.10980625,0.5662106,1.5237969,0.098544486,0.0302699,-0.036397062,-0.1631051,-0.08243084,0.016283635,-0.15794162,-0.0266502,1.3968269,-0.20757905,-0.27980548,-0.23034602,-0.30603105,Banana
0.53306663,-0.19660604,-0.020601403,0.27046698,-1.5873855,0.049376085,1.3000398,0.039235488,-0.020582281,-0.40692902,-0.19834349,-0.15092288,-0.100835815,-0.12253887,-0.023701373,0.45900068,-0.14246495,-0.1924276,-0.3604714,-0.17523997,Biloela
0.66606194,0.19032922,0.6966827,0.31055474,-0.94169796,0.6191799,1.5395334,0.23953722,0.07963396,0.108207606,-0.20385174,-0.07338289,0.11542151,0.16145548,-0.03785987,0.90585816,-0.20838429,-0.19862497,-0.29849473,-0.3039827,Agnes Water - Miriam Vale
0.53242546,0.2826615,0.7290829,0.2982392,-1.0276147,0.6219984,1.6351485,0.22228487,0.028160146,0.101776406,-0.2247634,-0.0916321,-0.072166674,-0.1806325,-0.043691073,0.86733556,-0.16976185,-0.19465211,-0.2998896,-0.3064797,Boyne Island - Tannum Sands
0.74083465,0.08917382,0.06402423,-0.070318185,-0.5008894,0.04837395,0.23077627,0.10447608,-0.010891776,0.24330646,-0.5022857,-0.12386211,0.10202824,0.093482524,-0.076372035,0.0763677,-0.41266984,-0.030870084,-0.4939125,-0.21359414,Callemondah
0.537495,0.24817534,-0.05228334,0.3323684,-1.0614935,0.54717153,1.5338095,0.21216232,-0.015425284,0.08557634,-0.20555821,0.046812642,-0.009735033,-0.10270789,-0.02138,0.7319346,-0.1897423,-0.17574146,-0.35405016,-0.20128433,Clinton - New Auckland
0.6054178,0.20287536,0.62336594,0.30312467,-1.3860847,0.019972546,1.3054528,0.014211664,-0.006704459,-0.5100547,-0.15664646,-0.11114095,0.07939446,0.009132724,-0.051817317,0.84479576,-0.16994105,-0.26870903,-0.30534416,-0.24653567,Gladstone
0.5295678,0.27025777,0.7283344,0.28673077,-1.2434812,0.58886844,1.3755277,0.13890792,0.04623292,-0.5129176,-0.1608882,-0.14709114,-0.054563656,-0.12302995,-0.059757553,0.78913397,-0.14579035,-0.2734138,-0.22644243,-0.33228633,Gladstone Hinterland
0.5754228,-0.048786826,0.086103894,0.35817343,-0.9692298,0.56087947,0.31547412,0.06443608,-0.024564058,-0.08451555,-0.26848054,0.0052119475,-0.16294011,-0.08467369,0.015254113,0.78931737,-0.28918242,-0.023947682,-0.5560397,-0.23338024,Kin Kora - Sun Valley
-0.5421566,-0.14007004,0.020566726,-0.06750767,0.15715794,0.06034819,0.4541649,0.10262247,0.10766976,0.44249982,-0.32639098,-0.13971575,-0.13543335,-0.37254366,-0.006652965,-0.1303133,-0.11893727,0.05178472,0.2589442,-0.71589625,South Trees
0.50256914,0.23551461,0.65787596,0.26474088,-1.2488114,0.59766597,1.5770936,0.13687398,-0.0068198238,-0.1965577,-0.1691048,-0.040904526,-0.07152503,-0.21344036,-0.05251066,0.8279152,-0.17089583,-0.2585258,-0.25932133,-0.31596327,Telina - Toolooa
0.6981606,0.07319066,0.51536554,0.38238466,-0.45922777,0.61673075,0.23826997,0.18123026,-0.015881231,-0.10133501,-0.38718584,-0.11952339,-0.044160306,0.09564208,-0.012372001,0.07495982,-0.31101727,-0.12533188,-0.5729015,-0.25358886,West Gladstone
0.57280153,0.24358973,0.66124004,0.31596476,-1.2046794,0.59798205,1.5553718,0.12598163,0.07836661,-0.16988726,-0.16246524,-0.06483204,0.07726171,-0.09247604,-0.0515995,0.7848598,-0.20625098,-0.263392,-0.2810408,-0.28869167,Broadbeach Waters
0.48913833,0.2413805,0.6536811,0.29265314,-1.2945663,0.5786644,1.4236264,0.20475617,0.119400956,-0.47834778,-0.16503952,-0.076706104,-0.017067138,-0.24378863,-0.077091515,0.75077856,-0.13373484,-0.20986609,-0.26617375,-0.2817302,Burleigh Heads
0.54924196,0.19253758,0.04439444,0.36276525,-1.0541769,0.5295784,1.425496,0.29449096,0.0063819643,-0.29670665,-0.18538159,-0.011957224,-0.12978238,-0.13469318,-0.022551147,0.7502785,-0.18065213,-0.15697107,-0.3770118,-0.267115,Burleigh Waters
0.5137978,0.23637986,0.6120435,0.33980846,-1.2707113,0.54767257,1.4478267,0.3509966,0.17102045,-0.5356053,-0.17305006,-0.045484796,0.09920254,-0.24247453,-0.085165896,0.7384232,-0.12524155,-0.19159298,-0.28480703,-0.2349064,Mermaid Beach - Broadbeach
0.57303685,0.22916664,-0.052524567,0.3782265,-0.94243944,0.5233251,1.400035,0.21892552,0.119548604,-0.03360161,-0.16621335,0.074494414,0.013152713,-0.052075516,0.008183485,0.80461025,-0.20849136,-0.14487956,-0.47175577,-0.20871574,Mermaid Waters
0.55340004,0.24778846,0.6582731,0.34015456,-0.94301045,0.5161902,1.5628877,0.23680341,0.08799944,-0.64030236,-0.1617852,-0.022305498,0.08203722,-0.088339634,-0.04144566,0.86491597,-0.19797349,-0.14567938,-0.3817066,-0.26547778,Miami
0.52112055,0.26892468,0.6186317,0.36079377,-0.92211753,0.5473602,1.5118598,0.2998294,0.12252271,-0.14312552,-0.17685884,-0.0051975525,0.057650268,-0.24987125,-0.0329966,0.91595197,-0.19113012,-0.1573154,-0.3892872,-0.23407546,Coolangatta
0.50567585,0.28591862,0.6724025,0.35273448,-0.9510706,0.55191076,1.5704573,0.26113424,0.1560491,-0.2795391,-0.17321157,-0.039084423,-0.05304142,-0.24262565,-0.032136228,0.87405074,-0.18394856,-0.14626746,-0.3862421,-0.24490623,Currumbin - Tugun
0.5276924,0.19710492,0.6773521,0.2548049,-1.1160622,0.5998304,1.6334955,0.1407592,0.04833914,0.2143939,-0.2041861,-0.023632247,-0.06702858,-0.1965932,-0.055611294,0.85758185,-0.1821075,-0.23770879,-0.3347172,-0.31203684,Currumbin Waters
0.5281449,0.19402549,0.7094486,0.27126518,-0.97952694,0.61437273,1.7102437,0.109593324,-0.00519162,0.27448687,-0.19729483,-0.019711645,-0.060900807,-0.18481427,-0.036418032,0.9843293,-0.15893978,-0.16517147,-0.27809292,-0.31915057,Elanora
0.54076606,0.22419323,0.63823235,0.3536057,-1.208661,0.5869009,1.5001985,0.32369956,0.16711757,-0.37843072,-0.17860797,-0.07340112,0.094812736,-0.12493292,-0.07388686,0.7714007,-0.15659493,-0.19255169,-0.29059428,-0.24434377,Palm Beach
0.5593245,0.21247983,0.58291394,0.3104023,-0.86437476,0.58441824,1.6116064,0.11751462,-0.024032926,-0.122439936,-0.18188044,-0.03275121,0.0766094,-0.13940583,-0.0037013534,1.1775091,-0.25436318,-0.18255645,-0.38769567,-0.326366,Arundel
0.5485395,0.17218104,-0.02745705,0.28985688,-1.351446,0.5384053,1.3703573,0.15464848,0.060954124,-0.42720997,-0.15484552,0.05233406,0.08051441,-0.062438104,-0.05555979,0.5927821,-0.18136045,-0.22487263,-0.3371561,-0.2291934,Biggera Waters
0.4987131,0.2388202,0.67171156,0.27310488,-1.342183,0.5716234,1.4407184,0.081074394,-0.0008946244,-0.49162146,-0.17568934,-0.13371995,-0.067140795,-0.2326001,-0.06876009,0.7999249,-0.14941163,-0.24430029,-0.27687922,-0.3400596,Coombabah
0.552014,-0.026002541,-0.040229015,0.29758397,-1.1874466,0.58095384,1.5107555,0.21638921,0.04818102,0.10568908,-0.16157942,0.076127574,-0.12197021,-0.12664531,-0.042557787,0.6754737,-0.1821179,-0.21173336,-0.36761996,-0.2199565,Labrador
0.5488305,0.20178702,0.69380385,0.33872396,-1.0134686,0.5847502,1.5808992,0.16645461,0.09296003,0.14038885,-0.19268085,-0.04506926,0.047488548,-0.16416192,-0.040799905,0.84425014,-0.16723539,-0.20274287,-0.3112108,-0.2793566,Paradise Point - Hollywell
0.5213301,0.24161454,-0.013182033,0.30748683,-1.3711637,0.56978226,1.3155216,0.21332939,0.08364832,-0.43855035,-0.22746505,-0.06292421,-0.12243152,-0.12440214,-0.035187535,0.53729004,-0.16723914,-0.20042692,-0.3305666,-0.26561588,Runaway Bay
0.49469513,0.24893971,0.65253466,0.2785948,-1.3457767,0.55307585,1.4593937,0.18611872,0.047714766,-0.51160884,-0.17606662,-0.08590784,-0.06269648,-0.23860364,-0.068677515,0.825043,-0.1392482,-0.25755614,-0.2583765,-0.3186141,Guanaba - Springbrook
0.5199782,0.25150758,0.65165967,0.3015158,-1.335801,0.5607321,1.3964986,0.20802443,0.06750099,-0.5326323,-0.16421275,-0.0841548,0.034980983,-0.23480621,-0.079694726,0.7578748,-0.14789192,-0.2733404,-0.2733106,-0.2792835,Tamborine - Canungra
0.5278836,0.08369547,0.6493542,0.28399223,-1.2430385,0.5913657,1.5624025,0.22974336,0.09101271,-0.13513464,-0.16420464,-0.056224387,-0.03887926,-0.1955808,-0.048959035,0.7404764,-0.18193546,-0.25576058,-0.29107556,-0.24166779,Currumbin Valley - Tallebudgera
0.50643116,0.24925299,0.64892983,0.285916,-1.3447796,0.54904056,1.4251996,0.19759578,0.06808532,-0.4935026,-0.16476361,-0.087275624,-0.062325515,-0.23221597,-0.06933617,0.71297675,-0.14659299,-0.23659573,-0.2637956,-0.32090858,Mudgeeraba - Bonogin
0.54977775,0.17463583,-0.030265713,0.2803044,-1.3291173,0.55159354,1.3396834,0.15700546,0.080493435,-0.45449045,0.03526747,0.049818043,0.06714939,-0.10753558,-0.05442189,0.5399744,-0.19589624,-0.2227463,-0.32159233,-0.22666271,Reedy Creek - Andrews
0.5563299,0.24220881,0.68684673,0.2799348,-1.0450926,0.58855164,1.6526426,0.14450064,0.037224513,0.14850578,-0.21546015,-0.03469025,0.09294894,-0.19299246,-0.059182618,0.9116891,-0.18554063,-0.21513726,-0.27810577,-0.2739476,Carrara
0.5301722,0.0117840525,-0.038395666,0.2901376,-1.3749652,0.5779581,1.3260902,0.111737125,-0.006464682,-0.4719827,-0.16663936,-0.07198064,-0.11532777,-0.05965392,-0.02404231,0.64974385,-0.1742483,-0.22776027,-0.34647804,-0.25589773,Highland Park
0.5590278,0.20327291,-0.057777174,0.31596452,-1.1330785,0.57578796,1.4960917,0.2669913,0.10437373,0.23664382,-0.20013863,0.058381077,-0.14284976,-0.09949263,-0.022408536,0.6866305,-0.18073446,-0.17828296,-0.3887406,-0.25145444,Nerang - Mount Nathan
0.53554726,0.029556772,-0.044219267,0.26510474,-1.1197809,0.5948546,1.5036964,0.13444994,-0.005195804,0.044708915,0.03873918,0.00088363315,-0.1344809,-0.12778951,-0.03968725,0.737894,-0.20576166,-0.20884721,-0.34089074,-0.23471346,Pacific Pines - Gaven
0.50264305,0.08247945,0.64244616,0.28399223,-1.3056195,0.55664444,1.4221154,0.21305797,0.07392824,-0.44343364,-0.15970525,-0.074895576,-0.030298287,-0.23837195,-0.06526899,0.73428875,-0.14889094,-0.27492046,-0.29027468,-0.2426212,Worongary - Tallai
0.49895915,0.2470265,0.5664685,0.30453232,-0.93423706,0.5528804,1.4928312,0.21930587,0.12584355,-0.10450501,0.06500744,0.0073099965,0.13063794,-0.15308127,-0.047053684,0.8980168,-0.23471114,-0.1550642,-0.39941904,-0.26323822,Coomera
0.52280796,0.2882743,0.62762856,0.32582763,-0.9616819,0.5628253,1.5223497,0.29223946,0.08421155,-0.16548543,-0.16809031,-0.012745917,0.047180377,-0.22573754,-0.032051366,0.8888945,-0.20442258,-0.15434863,-0.3915157,-0.26389363,Helensvale
0.5305565,0.22145368,0.6158864,0.33315653,-0.9651912,0.59633905,1.675312,0.3281702,0.18478425,0.22183554,0.002513267,0.018646546,0.12887983,-0.11731563,-0.07060864,0.8107256,-0.16715124,-0.11359251,-0.3188989,-0.24664523,Hope Island
0.59042114,0.21898377,0.63670176,0.330348,-0.98782104,0.5883582,1.5518403,0.13588236,0.09451895,0.1916391,-0.1722969,-0.0366504,0.10969443,-0.041240968,-0.035640668,0.8909267,-0.18387155,-0.20408368,-0.3126358,-0.26346478,Jacobs Well - Alberton
0.5649579,0.23788723,0.6644249,0.30832914,-0.9995206,0.6146081,1.6102047,0.22734573,0.024991361,0.08614474,-0.07661801,-0.010421017,0.110519774,-0.1840709,-0.048609022,0.88271284,-0.19356053,-0.18627933,-0.2988462,-0.27407557,Oxenford - Maudsland
0.52562934,0.22909023,0.63058037,0.2657953,-1.3037447,0.5676367,1.4146996,0.1362178,0.040309336,-0.50544715,0.040176045,-0.042965934,0.09958299,-0.23801526,-0.08881172,0.72109544,-0.17721574,-0.24401756,-0.27055225,-0.2835743,Ormeau (East) - Stapylton
0.57775015,0.14330891,-0.054024313,0.31055033,-1.037195,0.5740384,1.5437407,0.2375348,-0.03162912,0.16436088,-0.06179694,0.0817063,0.056702673,-0.08536755,-0.03558516,0.6953381,-0.17775844,-0.18038288,-0.3676007,-0.22211228,Ormeau (West) - Yatala
0.54414916,0.22087334,0.6444125,0.29622686,-1.0773398,0.578706,1.6081477,0.29785737,0.12554377,0.05902853,-0.022793202,-0.11983714,-0.23999697,-0.05782289,-0.081402354,0.64830595,-0.21047907,-0.19646153,-0.29096153,-0.29445344,Pimpama - North
0.5102891,0.24283059,0.51387113,0.3050191,-0.9551891,0.531913,1.5086944,0.19189957,-0.03487395,-0.010831003,-0.007030414,-0.075140946,0.22295035,-0.10072433,-0.040464316,0.92381173,-0.23508976,-0.20227563,-0.37431255,-0.26957986,Pimpama - South
0.5227041,0.16890118,-0.014522828,0.29490593,-1.2943027,0.54766613,1.4128847,0.20991158,-0.028977416,-0.39894852,0.03414154,0.08227651,0.07973454,-0.100818075,-0.055659175,0.6288471,-0.2133945,-0.23676617,-0.3241199,-0.22416519,Upper Coomera (South) - Wongawallan
0.52096915,0.16385193,-0.013750197,0.29843393,-1.3415856,0.55366254,1.3081551,0.21735142,0.07605868,-0.45440772,0.038132522,0.018736826,-0.013427728,-0.1373528,-0.0338134,0.52925676,-0.18727343,-0.21983881,-0.3131805,-0.22629787,Upper Coomera - North
0.51376784,0.22900628,0.55333567,0.30831033,-0.9184466,0.55282515,1.4786153,0.22286664,0.08924193,-0.10312263,0.048652347,0.01065107,0.1313704,-0.17250812,-0.048405167,0.924644,-0.22836025,-0.15395746,-0.40517172,-0.2468402,Willow Vale - Pimpama (West)
0.52743876,-0.1845743,-0.05218735,0.2518556,-1.5107857,0.021938363,1.2591673,0.010505501,-0.021195967,-0.41725644,-0.15717976,0.027213987,-0.093642205,-0.10531141,-0.009315806,0.7648731,-0.19056414,-0.25518036,-0.36000645,-0.19490579,Clear Island Waters
0.55235064,0.01421454,-0.10163239,0.2737316,-1.1466385,0.59562194,1.4725605,0.065361775,0.024743393,0.2643196,-0.18521161,-0.0005516113,-0.15187883,-0.10070384,-0.03675914,0.7263114,-0.20850797,-0.17446022,-0.4055773,-0.23922433,Merrimac
0.517376,0.19901882,-0.003476258,0.30931586,-0.9683368,0.5402613,1.3716614,0.16981348,-0.024840642,-0.08261162,0.056789223,0.06961345,-0.0673041,-0.16844943,-0.0050870236,0.81440276,-0.21372016,-0.15178037,-0.44149956,-0.22030786,Varsity Lakes
0.55544585,0.12513304,-0.017702533,0.34643805,-1.0352352,0.55585736,1.5184344,0.14541957,-0.016344052,0.040746555,-0.17655121,0.052758116,0.004634502,-0.104406655,-0.021507876,0.76083934,-0.18174295,-0.1638068,-0.37863457,-0.24377905,Robina - East
0.6094231,0.022648405,0.45019457,0.27393714,-0.79202724,0.10150222,1.6071469,0.09008825,0.118229814,-0.36224967,-0.0029407456,0.009926825,0.09197791,-0.11617911,-0.050674763,-0.07430135,-0.22757833,-0.21892105,-0.31601256,-0.23222889,Robina - West
0.55585814,-0.012052724,-0.055491723,0.31966093,-1.138959,0.58793944,1.53483,0.21746987,-0.006616792,0.09697807,-0.2622138,-0.0012889208,-0.12929839,-0.12002569,-0.02160893,0.7108847,-0.19570734,-0.16436394,-0.3720353,-0.22813687,Ashmore
0.52683264,0.27783388,0.00547256,0.35368735,-1.0023295,0.5345079,1.3983299,0.23656775,-0.0239251,-0.11125336,-0.16964854,-0.024693135,-0.19618993,-0.17698589,0.009081175,0.78856933,-0.19468375,-0.15540764,-0.45473722,-0.25954935,Molendinar
0.48049128,-0.13411906,-0.0014989694,0.3878041,-1.006717,0.5346398,1.4622202,0.28177837,-0.018284021,-0.14935209,-0.17512034,0.019881532,-0.23259245,-0.2004453,0.0018485074,0.824359,-0.19012444,-0.10710067,-0.51232576,-0.19674638,Parkwood
0.53903145,0.22456473,-0.013803646,0.36124057,-0.97930527,0.53800815,1.4053664,0.23504806,-0.044030488,-0.073184706,-0.023626883,0.09456034,0.07100532,-0.15995413,-0.011629797,0.8126832,-0.22852163,-0.16075525,-0.45878544,-0.22297071,Southport - North
0.5571586,0.032852452,-0.072331995,0.3377225,-1.0466427,0.5551915,1.4648252,0.13931483,0.07148497,0.033606913,-0.18894926,0.04188909,-0.09115998,-0.09932273,-0.039816644,0.6875196,-0.17079712,-0.18684006,-0.38900352,-0.17839569,Southport - South
0.5611066,0.23868448,0.680763,0.3174756,-1.0181149,0.60547453,1.6893399,0.20185265,0.037996028,0.10729813,-0.21715009,-0.015975107,0.096916534,-0.19940692,-0.04853483,0.9339962,-0.18528287,-0.18258417,-0.2965203,-0.27493322,Benowa
0.5047343,0.006891386,0.0046616285,0.3079808,-1.5008672,0.54640585,1.354794,0.21222304,0.07366878,-0.40878132,-0.18733491,0.024906823,-0.11635276,-0.07826171,-0.048183475,0.34840733,-0.20227407,-0.14771628,-0.3333164,-0.22975664,Bundall
0.5360585,0.260385,-0.00742241,0.38064265,-0.9570254,0.5074009,1.3923055,0.26731023,0.11705986,-0.08353681,-0.17399901,0.057120223,-0.20820053,-0.12131941,0.0033810113,0.78161335,-0.19511357,-0.13946837,-0.47414368,-0.20940076,Main Beach
0.5523976,0.16882451,-0.09218949,0.39920554,-1.0211711,0.5367897,1.5433121,0.2879075,0.13605455,0.058095247,-0.20081349,0.05990721,0.1542135,-0.095083594,-0.04336973,0.75053585,-0.17832947,-0.10838129,-0.3753467,-0.16670452,Surfers Paradise - North
0.58463067,0.19832572,-0.070892915,0.44554976,-0.99514633,0.54459316,1.4624271,0.29213473,0.14679953,-0.15301882,-0.17499359,0.063618734,0.12131191,-0.012931573,-0.030018685,0.7656856,-0.18707238,-0.091571964,-0.42612487,-0.19420598,Surfers Paradise - South
0.5300666,0.166883,-0.041366167,0.30620527,-1.3776653,0.5560227,1.343344,0.2111797,0.073605254,-0.43700618,-0.17055432,-0.05630811,-0.1176342,-0.10770694,-0.037512626,0.6092307,-0.1611861,-0.21629803,-0.3172294,-0.27766725,Darra - Sumner
0.51910335,0.3034585,0.013803348,0.32281268,-1.0232188,0.52498543,1.4902173,0.12827872,-0.03227428,-0.17866799,-0.17203675,0.05367658,-0.21292192,-0.17314798,-0.0029449372,0.7856936,-0.19304271,-0.1541838,-0.4671638,-0.25634536,Durack
0.5338995,0.24152112,-0.00051170925,0.3509474,-1.0201851,0.5210846,1.453519,0.21961617,0.10047567,-0.09744841,-0.16285151,0.04881264,-0.08005537,-0.14749989,-0.009424872,0.7643225,-0.1848514,-0.14845547,-0.4648832,-0.21633545,Inala - Richlands
0.55550617,0.24693024,0.66590214,0.29927674,-1.028428,0.5848375,1.6527015,0.21198112,0.04101951,0.13659737,-0.21667525,-0.01964615,0.1082995,-0.18940917,-0.055662926,0.90339565,-0.200312,-0.19361173,-0.28656027,-0.27314985,Oxley (Qld)
0.63509244,0.031825665,0.4801353,0.2793199,-0.55100644,0.6462374,1.8448664,0.13797691,-0.015901843,-0.03317339,-0.25607,-0.09703656,0.07856572,-0.27466702,-0.046840478,0.00025419658,-0.29391205,-0.2193499,-0.2737473,-0.25741133,Wacol
0.5490589,0.17640296,-0.07739276,0.31865802,-1.0753533,0.5516143,1.5560775,0.21294576,0.013719604,0.09913849,0.010497309,0.096611716,0.122554824,-0.07804897,-0.040023234,0.73642045,-0.21372727,-0.18712823,-0.3570664,-0.21880955,Doolandella
0.5247238,0.22257032,-0.013351131,0.35061324,-0.9967821,0.5324072,1.4171976,0.21059602,-0.027470775,-0.08572174,-0.16230614,0.05267724,-0.18937352,-0.15607567,0.008458576,0.85798335,-0.19418849,-0.14759758,-0.4413857,-0.2606046,Forest Lake - Ellen Grove
0.5324109,0.08146122,0.6808403,0.27682376,-1.1231655,0.5805004,1.5719612,0.142677,0.09940207,0.23501536,-0.19829358,-0.04215694,-0.06922728,-0.19862854,-0.058959488,0.7751759,-0.20012432,-0.25045767,-0.36690545,-0.26763013,Boonah
0.513566,-0.019202525,0.67933303,0.34115848,-1.1385303,0.5931478,1.6001303,0.24005798,-0.004591162,0.14429648,-0.22148831,-0.047940083,-0.07936396,-0.21924001,-0.046524357,0.6016863,-0.22026369,-0.11045003,-0.30871186,-0.30215606,Esk
-0.5024294,-0.13883811,0.016403873,-0.06405641,0.14463599,0.06303465,0.37681812,0.060488734,0.097165085,0.43580213,-0.31278753,-0.14144915,-0.12033001,-0.37799886,0.056657773,-0.14055963,-0.11069286,0.035826497,0.27512848,-0.7226926,Lake Manchester - England Creek
0.55974287,0.23332518,0.68489367,0.32580876,-0.99695754,0.6112726,1.5970608,0.32341388,0.088189214,0.10032629,-0.20035091,-0.031239882,0.08946081,-0.17345014,-0.05221742,0.8670644,-0.1922336,-0.1694457,-0.31159946,-0.268362,Lockyer Valley - East
0.53477174,0.20963694,0.6679267,0.28771552,-1.1040567,0.59305,1.5769894,0.14215548,0.08544842,0.21817268,-0.19720714,-0.041383933,-0.067711815,-0.1909969,-0.057635304,0.80792534,-0.19303374,-0.25183553,-0.334491,-0.31247267,Lowood
0.52500015,0.23081638,0.61141264,0.31782332,-1.2236648,0.58013695,1.5245985,0.3043618,0.086040616,-0.23489085,-0.15658769,-0.028713744,0.13363126,-0.21424268,-0.06786731,0.7808143,-0.16914077,-0.23527656,-0.2850915,-0.26306406,Rosewood
0.49194273,0.2714169,0.6760259,0.31768674,-0.9793304,0.5514097,1.5341895,0.17734288,0.034097243,-0.21821558,-0.15978132,-0.045332193,-0.023166614,-0.24390854,-0.040512625,0.90284854,-0.18730159,-0.17077711,-0.38489652,-0.2784788,Brassall
0.5434837,0.24951543,0.65386367,0.29966304,-1.3274405,0.5565744,1.429336,0.19474801,0.090622924,-0.52115273,-0.16493882,-0.061167073,0.085847,-0.21631129,-0.07454013,0.7290666,-0.15822928,-0.24409266,-0.26261047,-0.29027954,Bundamba
0.512295,0.21988195,-0.029199721,0.28682858,-1.3393015,0.55387235,1.375115,0.09184212,-0.0033503664,-0.51011056,-0.17484066,0.028653162,-0.1115798,-0.1227713,-0.035375915,0.7178518,-0.16541117,-0.20977019,-0.32525972,-0.26756468,Churchill - Yamanto
0.48563632,-0.02478239,-0.012411993,0.28368005,-1.4506001,0.6053588,1.2959602,0.045200724,-0.011316115,-0.45734137,-0.19026971,-0.02405316,-0.12094832,-0.15717515,-0.03307173,0.46780813,-0.220734,-0.15518773,-0.32209998,-0.25531575,Ipswich - Central
0.50971776,0.20928586,0.66807723,0.28619853,-1.3461933,0.57094586,1.4229547,0.19160727,0.06808898,-0.4691473,-0.16859077,-0.1182502,-0.06812122,-0.24094485,-0.06683916,0.6984569,-0.14294277,-0.25639802,-0.26554468,-0.33001688,Ipswich - East
0.5040943,-0.16959888,-0.060441427,0.30222687,-1.219338,0.5676679,1.5978227,0.1223128,0.017221775,0.098300666,-0.20325072,-0.014863472,-0.11463633,-0.1517097,-0.034020077,0.6188202,-0.1854812,-0.15834588,-0.3731305,-0.23596327,Ipswich - North
0.5352964,0.23789813,0.614567,0.2847512,-1.2281231,0.5787864,1.5772705,0.13533919,-0.013840792,-0.21368992,-0.1654969,-0.03256238,0.09916129,-0.22144206,-0.05830433,0.8293961,-0.18025549,-0.2669045,-0.26871422,-0.2812187,Karalee - Barellan Point
0.5232781,0.023637382,-0.26972416,0.27332926,-1.1737012,0.5621261,1.5783552,0.11649502,0.021454286,0.28785577,-0.21974963,-0.016748141,-0.15356116,-0.13461004,-0.0403989,0.65605587,-0.16315041,-0.17334731,-0.42411473,-0.24612589,Karana Downs
0.49081597,0.23158668,0.6650786,0.27025032,-1.3464456,0.55095977,1.4953241,0.07322681,0.0076646423,-0.50808376,-0.17509887,-0.08867239,-0.026811557,-0.24493736,-0.08240137,0.84835684,-0.14883982,-0.24958394,-0.26150066,-0.300608,Leichhardt - One Mile
0.4948709,0.029225158,0.6929071,0.3496726,-1.0153174,0.5701175,1.4656409,0.24688774,-0.018523557,-0.17513272,-0.19868803,-0.06300814,-0.12951712,-0.25654548,-0.023096347,0.8812227,-0.2134515,-0.1799664,-0.40580034,-0.2805173,North Ipswich - Tivoli
0.54115814,0.25042805,0.73530143,0.29228738,-1.0239518,0.6254929,1.6089132,0.24824437,0.028465493,0.14069824,-0.1996141,-0.09539503,-0.0719556,-0.14335452,-0.02671374,0.899987,-0.16918857,-0.17650732,-0.2872543,-0.32713252,Raceview
0.5210908,0.2522782,0.65734875,0.28730252,-1.1526797,0.5829282,1.6423746,0.32231748,0.20771426,0.114413135,-0.012183497,-0.12360295,-0.25140116,-0.090261094,-0.10092155,0.6550143,-0.20350295,-0.20593615,-0.2727077,-0.27317086,Ripley
0.7381199,0.10163077,-0.09286078,0.2726508,-0.58441883,0.6591612,1.6706439,0.12774582,0.037597187,0.24920598,-0.3723829,-0.20543185,-0.15837274,0.066166036,-0.0051680263,0.09821615,-0.32283998,-0.036702733,-0.3511751,-0.28307223,Riverview
0.5502957,0.020954503,-0.058841243,0.2913972,-1.12602,0.5842251,1.5360658,0.1321774,0.01270564,0.25204763,-0.2207171,-0.035411827,-0.15049054,-0.1074006,-0.022053238,0.6841157,-0.19639106,-0.17839561,-0.40127164,-0.24182709,Camira - Gailes
1.1242092,-0.03373376,0.010967615,-0.04772904,-0.45712847,0.12488189,0.3756438,0.099658325,0.080921344,0.32646728,-0.07704974,-0.26385567,0.11926329,0.22696587,-0.016260237,0.08622148,0.13049987,0.072083645,0.37035885,-0.50327307,Carole Park
