sa2_name,state,pressure_score,erp_change_pct,growth_20yr,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,total_dwellings_2023-24,lat,lon
Dunlop,ACT,0.1,-1.0,1.6680073126142596,15,1.0,1062.0,4.0,-35.1939974,149.0198014
Glenelg (Vic.),VIC,0.1,-0.1,-0.0506233877901977,8,5.0,979.0,92.0,-38.3452545,141.6040063
Camperdown,VIC,0.1,-0.1,-0.0699071545603495,8,9.0,967.0,88.0,-33.8896116,151.1800986
Dry Creek - North,SA,0.1,0.0,0.0,2,0.0,0.0,0.0,-34.8324044,138.5939237
Rutherglen,VIC,0.1,1.0,0.2111855519953393,21,21.0,987.0,56.0,-36.0538594,146.4601363
Beechworth,VIC,0.1,0.5,0.1766658762153189,17,11.0,1029.0,48.0,-36.3594929,146.687012
Mount Baw Baw Region,VIC,0.1,0.8,0.1751786648073906,22,12.0,1019.0,56.0,,
Longford - Loch Sport,VIC,0.1,1.1,0.310623858000522,18,18.0,978.0,196.0,-38.1209145,147.4550943
Rosedale,VIC,0.1,0.8,0.1087348041422782,16,9.0,991.0,100.0,-38.184623,146.8266841
Terrey Hills - Duffys Forest,NSW,0.1,-1.4,-0.0422163588390501,10,1.0,1106.0,24.0,-33.6692046,151.1973575
Buloke,VIC,0.1,-1.4,-0.1748338870431893,0,10.0,975.0,100.0,-35.844697,142.9926704
Katanning,WA,0.1,0.3,-0.023070641077991,10,9.0,916.0,58.0,-33.624299,117.7042806
Plantagenet,WA,0.1,1.1,0.2181393372982158,17,24.0,949.0,100.0,-34.625208,117.511726
Stirling Range National Park,WA,0.1,0.0,0.0,0,0.0,0.0,0.0,-34.3914722,117.8986229
Cunderdin,WA,0.1,-0.6,-0.0980760206475832,10,4.0,965.0,20.0,-31.609835,117.1272556
Merredin,WA,0.1,2.0,-0.1069909848613709,6,7.0,982.0,24.0,-31.4589545,118.2760425
Toodyay,WA,0.1,2.6,0.24406364749082,19,22.0,986.0,130.0,-31.468671,116.3822088
Kalgoorlie Airport,WA,0.1,0.0,0.0,3,0.0,0.0,0.0,-30.7877521,121.4556635
Trafalgar (WA),WA,0.1,0.0,0.0,0,0.0,0.0,0.0,-30.811277,121.5743166
Gannawarra,VIC,0.1,0.1,-0.1387359034880671,8,5.0,972.0,80.0,-35.7169085,144.1460363
Kerang,VIC,0.1,-0.6,-0.0940675963129283,7,3.0,919.0,28.0,-35.7338373,143.9204152
Eungella Hinterland,QLD,0.1,0.0,9.0,6,0.0,0.0,0.0,-20.923965,148.4168071
Seaforth - Calen,QLD,0.1,1.8,0.2228813559322034,15,27.0,1003.0,100.0,-33.7910792,151.2430284
Cape Conway,QLD,0.1,0.0,0.0,0,0.0,0.0,0.0,-20.411147,148.7773836
Murray,WA,0.1,1.4,0.1752096924510717,13,7.0,978.0,52.0,-32.625507,115.958117
Narrogin,WA,0.1,0.9,-0.1158056462454388,6,3.0,956.0,24.0,-32.9341978,117.1778676
Kununurra,WA,0.1,1.2,0.1752402487280949,19,34.0,899.0,64.0,-15.7730916,128.738839
Port Hedland,WA,0.1,-1.3,-0.0526659412404787,9,0.0,1081.0,8.0,-20.3111814,118.5801181
Gnowangerup,WA,0.1,0.2,-0.1272463768115942,7,4.0,1021.0,136.0,-34.084772,118.3207424
Kincumber - Picketts Valley,NSW,0.1,-0.1,0.0370218579234972,14,3.0,1013.0,16.0,-33.465,151.3927778
Fyshwick,ACT,0.1,0.0,0.2244897959183673,7,0.0,0.0,0.0,-35.3216575,149.1708774
Banks,ACT,0.1,-0.4,0.3198945981554677,12,1.0,1055.0,4.0,-35.4718891,149.0996568
Moira,VIC,0.1,1.0,0.0306085703997119,13,10.0,989.0,80.0,-35.9260337,144.8464092
Barmera,SA,0.1,0.7,-0.0757110987172336,7,7.0,937.0,48.0,-34.2532589,140.4579655
Berri,SA,0.1,-0.7,-0.016698024459078,12,6.0,860.0,8.0,-34.2854741,140.6017385
Loxton,SA,0.1,0.4,0.0667287977632805,17,17.0,965.0,36.0,-34.4511348,140.5696644
Murray Bridge Surrounds,SA,0.1,0.8,0.1336020731356176,19,16.0,986.0,100.0,,
Melba,ACT,0.1,0.2,-0.0659856432909994,7,1.0,1059.0,28.0,-35.2100744,149.0541275
Scullin,ACT,0.1,-1.4,0.0009878169245966,14,0.0,1033.0,60.0,-35.2345341,149.0390718
Spence,ACT,0.1,-0.7,-0.1034482758620689,6,0.0,1061.0,4.0,-35.1987316,149.0643556
Molonglo Corridor,ACT,0.1,0.0,-0.2506365360394543,6,0.0,0.0,0.0,,
West Belconnen,ACT,0.1,0.0,20.0,3,0.0,0.0,0.0,-35.2062906,149.0332335
Kowen,ACT,0.1,0.0,0.1428571428571428,4,0.0,0.0,0.0,-35.3108704,149.3136834
Canberra East,ACT,0.1,1.4,0.2268993839835729,14,0.0,839.0,4.0,-35.2629012,149.1695324
Jilliby - Yarramalong,NSW,0.1,1.9,0.1842629482071713,16,2.0,1060.0,44.0,-33.2782269,151.2723019
Barkly,NT,0.1,0.8,-0.1380243572395128,10,1.0,615.0,38.0,-36.9431395,143.2189622
Tennant Creek,NT,0.1,0.1,0.1405895691609977,16,3.0,791.0,56.0,-19.6481652,134.1899847
Alligator,NT,0.1,0.6,0.2201030927835051,14,4.0,910.0,20.0,-21.3073105,149.2267965
East Arnhem,NT,0.1,-0.2,0.1642203168144165,11,0.0,484.0,50.0,-13.099482,135.6480686
West Moonah,TAS,0.1,-1.4,0.1047052740434333,16,7.0,951.0,32.0,-42.8473299,147.2826169
Mount Wellington,TAS,0.1,0.0,0.0,0,0.0,0.0,0.0,-42.896007,147.2373052
Taroona - Bonnet Hill,TAS,0.1,0.1,0.0449796865931514,16,2.0,1076.0,48.0,-42.9478718,147.3503639
Irwin,WA,0.1,0.6,0.2581380208333333,17,23.0,966.0,80.0,-29.3402747,115.0541699
Morawa,WA,0.1,1.3,-0.2055328268069355,8,11.0,979.0,42.0,-29.0333305,116.0267293
Northampton - Mullewa - Greenough,WA,0.1,0.0,-0.0424628450106157,7,26.0,968.0,164.0,-28.3493875,114.632141
Moyne - East,VIC,0.1,0.2,0.0635511236791189,13,10.0,1011.0,92.0,-38.1862038,142.3722076
Thorneside,QLD,0.1,0.9,0.1688424717145343,18,8.0,996.0,32.0,-27.483362,153.201292
Mornington - Warrane,TAS,0.1,-1.4,0.0931876606683804,16,8.0,886.0,64.0,-33.9608961,150.9575736
Derwent Park - Lutana,TAS,0.1,-0.7,0.0406558849955076,11,3.0,902.0,28.0,-42.8381535,147.3033603
Flynn (NT),NT,0.1,0.8,0.0382987300947389,14,2.0,990.0,24.0,-23.7119,133.839
Larapinta,NT,0.1,1.3,0.0967058370256212,12,0.0,997.0,8.0,-27.6408315,153.0068653
Ross,NT,0.1,0.8,0.3398268398268398,20,7.0,971.0,44.0,-42.0301677,147.493007
Sandover - Plenty,NT,0.1,0.4,0.0972622478386167,10,7.0,548.0,34.0,-21.9824,135.51
Naracoorte Surrounds,SA,0.1,-0.2,-0.0924214417744916,8,2.0,1044.0,20.0,,
Wattle Range,SA,0.1,0.6,0.0069213732004429,14,7.0,987.0,64.0,-37.5077695,140.5283468
Ipswich - North,QLD,0.1,0.7,0.4159829838954725,18,11.0,1050.0,32.0,-27.6076143,152.7583932
Launceston,TAS,0.1,-1.0,0.0532223727501451,12,4.0,1023.0,16.0,-41.4340813,147.1373496
Mowbray,TAS,0.1,0.0,0.204360465116279,13,7.0,846.0,32.0,-41.4082148,147.1312202
Newstead,TAS,0.1,-1.0,0.1586599241466498,18,1.0,1008.0,32.0,-27.4483345,153.0461534
Norwood (Tas.),TAS,0.1,-1.4,-0.0248015873015873,16,1.0,1015.0,4.0,-41.4556815,147.1727959
South Launceston,TAS,0.1,-1.0,0.0853902601734489,19,4.0,968.0,28.0,-41.4523634,147.1475513
Moonah,TAS,0.1,-1.1,0.0827400423321146,16,5.0,946.0,28.0,-42.8429874,147.2970752
Coramba - Nana Glen - Bucca,NSW,0.1,0.9,0.1095890410958904,18,1.0,1024.0,28.0,-30.2208606,153.0148823
Cobar,NSW,0.1,-1.4,-0.2042718446601941,3,3.0,965.0,22.0,-31.9666628,145.3045054
Walgett - Lightning Ridge,NSW,0.1,-0.4,-0.2506365360394543,1,11.0,883.0,0.0,-29.427367,147.980388
Mount Warren Park,QLD,0.1,1.2,0.0898999090081892,12,2.0,971.0,16.0,-27.7307865,153.2051975
Stafford Heights,QLD,0.1,0.8,0.0341856194377737,15,5.0,1041.0,28.0,-27.3961056,153.0110337
Brisbane Port - Lytton,QLD,0.1,0.0,0.375,3,0.0,0.0,0.0,-27.4371685,153.1387299
Mount Coot-tha,QLD,0.1,0.0,0.0,0,0.0,0.0,0.0,-27.47608,152.9495974
Karana Downs,QLD,0.1,1.0,0.2271924661565627,16,6.0,1088.0,32.0,-27.542751,152.8233423
Far West,NSW,0.1,-0.6,-0.2506365360394543,5,2.0,879.0,14.0,-30.3321766,147.4174683
Auchenflower,QLD,0.1,3.0,0.3235357683164037,17,2.0,1092.0,52.0,-27.474471,152.9949176
Enoggera Reservoir,QLD,0.1,0.0,0.2592592592592592,5,0.0,1060.0,0.0,-27.430225,152.8659157
Kuranda,QLD,0.1,1.0,0.3698369565217391,20,3.0,968.0,52.0,-16.8209275,145.6332751
Middle Park - Jamboree Heights,QLD,0.1,1.2,-0.029823172340987,8,1.0,1070.0,16.0,-27.5534017,152.9211696
Upper Yarra Valley,VIC,0.1,1.6,0.4482758620689655,17,0.0,916.0,0.0,,
Yea,VIC,0.1,1.2,0.2427101200686106,16,19.0,995.0,116.0,-37.2130473,145.4224688
Parafield,SA,0.1,0.0,-0.2506365360394543,9,0.0,0.0,0.0,-34.796125,138.631086
Greenwith,SA,0.1,1.0,0.0722947222543018,9,2.0,1039.0,10.0,-34.7651613,138.7106607
Heathcote,VIC,0.1,1.3,0.3680698151950718,20,19.0,965.0,134.0,-36.9160908,144.7033003
Loddon,VIC,0.1,0.1,-0.0962160816529748,9,11.0,947.0,72.0,-36.4047762,143.9115536
Lawson - Hazelbrook - Linden,NSW,0.1,0.0,0.0557593543653705,15,13.0,1037.0,36.0,-33.7196881,150.4295575
Wentworth Falls,NSW,0.1,1.0,0.1318333626296361,16,8.0,1043.0,64.0,-33.72802,150.3740633
Blue Mountains - South,NSW,0.1,0.0,0.0,3,0.0,0.0,0.0,-33.7108302,150.299582
Riverhills,QLD,0.1,0.9,0.1155857740585774,13,2.0,1059.0,8.0,-27.5619845,152.9087907
Esk,QLD,0.1,0.3,0.211860465116279,17,17.0,940.0,80.0,-27.2398683,152.4220194
Lake Manchester - England Creek,QLD,0.1,0.0,0.0,1,0.0,0.0,0.0,-27.4372225,152.7835414
Highland Park,QLD,0.1,0.9,0.1551293839485091,15,6.0,1014.0,52.0,-28.011487,153.3249552
Trevallyn,TAS,0.1,0.0,0.0436355896126011,13,5.0,1034.0,28.0,-41.4362794,147.1160493
West Launceston,TAS,0.1,-0.6,-0.0011806375442739,9,3.0,1017.0,16.0,-41.4476833,147.1289875
Lamb Range,QLD,0.1,0.0,6.0,4,0.0,0.0,0.0,-17.04674,145.670508
Roma,QLD,0.1,0.7,0.0833333333333333,15,3.0,988.0,16.0,-26.5710356,148.7868137
Tara,QLD,0.1,0.8,-0.0152596603494954,10,7.0,841.0,32.0,-27.248503,150.4370216
Jondaryan,QLD,0.1,0.1,0.1028852920478536,18,6.0,942.0,72.0,-27.3839245,151.5842807
Millmerran,QLD,0.1,1.3,-0.0248974809607498,10,5.0,909.0,24.0,-27.878577,151.2542015
Grindelwald - Lanena,TAS,0.1,0.9,0.2217795484727755,19,6.0,1015.0,96.0,-41.3475708,147.0014833
Westbury,TAS,0.1,1.3,0.1648406374501992,16,25.0,966.0,172.0,-41.5281494,146.8325214
Dilston - Lilydale,TAS,0.1,0.9,0.1902286902286902,16,9.0,1024.0,86.0,-41.331928,147.0760032
Northern Midlands,TAS,0.1,1.0,0.0354077253218884,11,13.0,933.0,136.0,-41.8798625,147.4362844
Scottsdale - Bridport,TAS,0.1,0.1,-0.0534557235421166,9,10.0,931.0,160.0,-41.0759971,147.5755245
Central Highlands,TAS,0.1,-0.4,0.1125502456453774,13,2.0,912.0,24.0,-24.063412,148.3122553
Invermay,TAS,0.1,-0.4,0.1088328075709779,11,3.0,888.0,40.0,-37.4993675,143.8764944
Wilston,QLD,0.1,1.4,0.2073383808969132,15,8.0,1100.0,20.0,-27.4335826,153.020154
Wilderness - East,TAS,0.1,0.0,7.0,6,0.0,0.0,0.0,-35.0102866,140.389023
Clifton - Greenmount,QLD,0.1,1.7,0.4264823185323052,22,14.0,979.0,56.0,-27.7841523,151.8988415
Southern Downs - East,QLD,0.1,1.9,0.2211001860217911,19,19.0,979.0,100.0,-28.5037024,151.8111572
Millicent,SA,0.1,0.2,0.0057610109645047,12,6.0,905.0,24.0,-37.5949379,140.3526512
Naracoorte,SA,0.1,-0.4,0.1647398843930635,17,7.0,952.0,36.0,-36.9575267,140.7413543
Yorke Peninsula - South,SA,0.1,1.8,0.0627996164908916,11,23.0,946.0,228.0,-34.44304,137.6987969
Yarramundi - Londonderry,NSW,0.1,1.2,0.289403085177733,18,4.0,1013.0,16.0,-33.6318172,150.6679956
Erskine Park,NSW,0.1,0.2,-0.1160372194854953,4,16.0,1030.0,52.0,-33.8086111,150.8013889
Western,SA,0.1,0.0,0.0211267605633802,5,0.0,644.0,0.0,-17.8110895,177.433046
Whyalla - North,SA,0.1,0.0,0.0,0,0.0,0.0,0.0,-33.0351381,137.5712221
APY Lands,SA,0.1,0.9,-0.0026296018031555,12,5.0,496.0,4.0,-26.9574582,133.3806322
Coober Pedy,SA,0.1,-1.4,-0.2506365360394543,3,0.0,868.0,0.0,-29.0133682,134.7536164
Quorn - Lake Gilles,SA,0.1,-0.3,-0.0369230769230769,8,0.0,940.0,20.0,-32.3469384,138.0421184
Maryborough Surrounds,VIC,0.1,1.0,0.0610119047619047,15,7.0,925.0,80.0,,
Johnstone,QLD,0.1,0.9,0.0209262010896483,13,12.0,967.0,64.0,-17.4898175,145.7182732
Wooroonooran,QLD,0.1,0.0,3.0,1,0.0,0.0,0.0,-17.362767,145.7936064
Wyoming,NSW,0.1,0.3,-0.0342360756259581,9,2.0,981.0,24.0,-33.4066667,151.3594444
Mallala,SA,0.1,1.4,0.2160110420979986,21,9.0,946.0,60.0,-34.4376942,138.5103239
Clare,SA,0.1,-0.8,0.160734149054505,17,4.0,1008.0,56.0,-33.8333914,138.6120042
Gilbert Valley,SA,0.1,0.8,0.0969864176570458,18,13.0,989.0,100.0,-33.8345339,138.6120212
Peterborough - Mount Remarkable,SA,0.1,-0.4,-0.0978822744705686,5,4.0,917.0,40.0,-32.4852988,138.2457564
Greenfield Park - Prairiewood,NSW,0.1,0.1,0.0481353508876444,13,19.0,849.0,64.0,-33.871534,150.890521
Cecil Hills,NSW,0.1,0.0,0.1348798674399337,13,1.0,991.0,32.0,-33.89,150.8511111
Royal National Park,NSW,0.1,0.0,1.1904761904761905,10,0.0,0.0,0.0,-34.1121995,151.0267269
Callemondah,QLD,0.1,0.0,-0.0285714285714285,12,0.0,1088.0,0.0,-23.831621,151.2162829
South Trees,QLD,0.1,0.0,0.0,0,0.0,0.0,0.0,-23.889844,151.2950858
West Wyalong,NSW,0.1,-0.2,-0.1763097949886105,3,14.0,993.0,92.0,-33.923661,147.2050849
Lithgow,NSW,0.1,-0.1,-0.0462977396726422,9,16.0,910.0,56.0,-33.481536,150.1564887
Lithgow Surrounds,NSW,0.1,0.4,0.1247357293868921,19,15.0,971.0,120.0,,
Wollangambe - Wollemi,NSW,0.1,0.0,0.0,0,0.0,0.0,0.0,-33.3602778,150.4555556
Miandetta - Don,TAS,0.1,-0.2,0.3865053171983865,20,6.0,999.0,56.0,-41.1959751,146.3551526
Derwent Valley,TAS,0.1,0.6,0.1687962340282447,15,2.0,943.0,56.0,-42.803102,146.5440405
Central Highlands - East,QLD,0.1,1.4,0.0109260493004663,10,27.0,897.0,22.0,-24.063412,148.3122553
Bombala,NSW,0.1,0.1,-0.0583301563095692,8,2.0,965.0,156.0,-36.9113175,149.2389375
Cooma,NSW,0.1,-0.9,-0.0287738577212261,8,14.0,982.0,28.0,-36.2356785,149.1261779
Gordon (ACT),ACT,0.1,-0.1,-0.003971304125032,11,1.0,1056.0,4.0,-35.4567263,149.0850656
Conder,ACT,0.1,-1.0,0.0685676969960818,10,0.0,1055.0,8.0,-35.4592733,149.1043282
Pearce,ACT,0.1,0.5,0.0874294923448831,15,5.0,1078.0,24.0,-35.36217,149.0835894
Torrens,ACT,0.1,-0.2,0.0679911699779249,14,6.0,1091.0,20.0,-35.37195,149.0878797
Arboretum,ACT,0.1,0.0,10.0,6,0.0,0.0,0.0,-33.3577292,116.1578745
Rockhampton - West,QLD,0.1,1.4,-0.0135658914728682,12,3.0,951.0,8.0,-23.3849599,150.476253
Rosebery - Bellamack,NT,0.1,0.1,6.27092050209205,16,6.0,1053.0,32.0,-33.9185861,151.204692
East Arm,NT,0.1,0.0,2.4285714285714284,10,0.0,0.0,0.0,-12.4801795,130.8991355
Jingili,NT,0.1,-1.1,-0.044110275689223,10,0.0,1028.0,4.0,-12.3882883,130.8748581
Leanyer,NT,0.1,0.9,-0.0331395348837209,11,0.0,1037.0,0.0,-12.3743634,130.8980162
Horsley Park - Kemps Creek,NSW,0.1,-0.3,0.0698979591836734,14,15.0,1028.0,48.0,-33.8387723,150.8484629
Wetherill Park Industrial,NSW,0.1,0.0,0.8181818181818182,13,0.0,0.0,0.0,,
Creswick - Clunes,VIC,0.1,0.1,0.0709694697375468,17,24.0,986.0,116.0,-37.4133573,143.8915897
The Basin,VIC,0.1,0.7,-0.0414644905161005,13,7.0,1056.0,16.0,-37.8556937,145.3214075
Malaga,WA,0.1,0.0,0.7142857142857143,7,0.0,0.0,0.0,-31.8606948,115.894192
Melaleuca - Lexia,WA,0.1,0.0,0.0,0,0.0,0.0,0.0,-43.4200014,146.1639982
Walyunga National Park,WA,0.1,0.0,0.0,0,0.0,0.0,0.0,-31.7274965,116.0649883
Acacia Gardens,NSW,0.1,0.6,0.9022017409114184,15,1.0,1080.0,20.0,-33.7324595,150.9125321
Rowville - North,VIC,0.1,0.6,0.549558390578999,11,8.0,1081.0,16.0,-37.9239267,145.2447672
Ingham,QLD,0.1,-0.1,-0.0935049266036597,8,3.0,912.0,4.0,-18.6476374,146.1603448
Ingham Surrounds,QLD,0.1,0.8,-0.0756839327871129,8,16.0,983.0,70.0,,
Belgian Gardens - Pallarenda,QLD,0.1,0.0,-0.0437109723461195,12,4.0,1034.0,28.0,-19.2477265,146.7925139
Richardson,ACT,0.1,-0.7,-0.1552356759808072,5,0.0,992.0,44.0,-35.4279022,149.1139473
Molonglo,ACT,0.1,0.0,0.0,0,0.0,0.0,0.0,-35.299828,149.0401986
Karabar,NSW,0.1,-0.4,-0.0748083242059145,7,0.0,994.0,12.0,-35.3759426,149.2328718
ACT - South West,ACT,0.1,0.4,0.3576642335766423,13,0.0,1111.0,0.0,-35.4883502,149.0026942
Namadgi,ACT,0.1,0.0,4.230769230769231,12,0.0,968.0,0.0,-36.4558303,148.2635105
Howard Springs,NT,0.1,3.7,0.4227447216890595,14,12.0,1038.0,32.0,-12.4969791,131.0470011
Koolpinyah,NT,0.1,0.0,-0.2105263157894736,6,0.0,0.0,0.0,-12.359574,131.2135
Cooma Surrounds,NSW,0.0,0.5,0.2120695533583362,22,3.0,1039.0,44.0,,
Deua - Wadbilliga,NSW,0.0,0.0,0.0769230769230769,10,0.0,1025.0,0.0,-35.9247222,149.8138889
Farrer,ACT,0.0,-1.3,0.0384721837807915,7,2.0,1093.0,48.0,-35.3766895,149.1050381
Wanniassa,ACT,0.0,-0.2,-0.1198997036699339,6,4.0,1060.0,36.0,-35.3976642,149.0908045
Molonglo - East,ACT,0.0,0.0,3.0,1,0.0,0.0,0.0,-35.3528789,149.2399831
Weddell,NT,0.0,0.6,0.9209764170459248,17,15.0,991.0,52.0,-12.6178515,131.0024317
Brinkin - Nakara,NT,0.0,-1.4,0.0388585306618093,12,0.0,1050.0,0.0,-12.3685399,130.8674776
Nightcliff,NT,0.0,0.7,0.1469115191986644,12,1.0,1053.0,16.0,-12.3831222,130.8492011
Rapid Creek,NT,0.0,0.9,0.0760732323232323,10,1.0,1048.0,4.0,-12.3808953,130.8623385
King Island,TAS,0.0,0.7,-0.0464982778415614,9,1.0,993.0,4.0,-39.8686056,143.9785801
North West,TAS,0.0,-0.1,0.0386883698985609,12,1.0,970.0,48.0,-37.7318353,144.9506493
Waratah,TAS,0.0,0.5,0.013013523858127,9,5.0,972.0,52.0,-32.9023676,151.7312067
Parkes Surrounds,NSW,0.0,-0.9,-0.1839050131926121,3,2.0,950.0,16.0,,
Mudgee Surrounds - East,NSW,0.0,1.1,-0.0676009892827699,6,6.0,899.0,32.0,,
Burnie - Ulverstone Surrounds,TAS,0.0,1.0,-0.0046202180742931,10,4.0,997.0,36.0,-41.0523688,145.9064073
Flinders and Cape Barren Islands,TAS,0.0,0.9,0.0501672240802675,11,4.0,963.0,68.0,,
Montrose - Rosetta,TAS,0.0,-1.4,0.0380141254673867,8,1.0,970.0,20.0,-42.8261014,147.2682433
Dorrigo,NSW,0.0,0.1,-0.0713874496257915,7,3.0,948.0,24.0,-30.3399677,152.7120341
Bourke - Brewarrina,NSW,0.0,-0.4,-0.2506365360394543,1,5.0,910.0,0.0,-30.6524338,146.4200033
Nyngan - Warren,NSW,0.0,-0.3,-0.2412010008340283,2,5.0,953.0,12.0,-31.5616444,147.2317777
Coonabarabran,NSW,0.0,0.0,-0.1277576555811656,4,10.0,924.0,40.0,-31.2728076,149.2733225
Dubbo Surrounds,NSW,0.0,1.2,0.136859626410209,17,6.0,1048.0,40.0,,
Gilgandra,NSW,0.0,-0.3,-0.0875232774674115,4,4.0,933.0,22.0,-31.6325818,148.7044489
Narromine,NSW,0.0,-0.7,-0.0875666573112545,6,10.0,960.0,44.0,-32.2317016,147.9528517
Wellington,NSW,0.0,0.6,0.0192157300860239,12,15.0,922.0,36.0,-32.5542815,148.9515327
Kalgoorlie - North,WA,0.0,1.2,0.0822799356469777,14,13.0,1048.0,38.0,-30.7384532,121.4600854
Brookton,WA,0.0,0.7,-0.0669059215585747,8,3.0,965.0,48.0,-32.3554555,117.0484617
Kulin,WA,0.0,1.0,-0.1302628978058904,4,5.0,1019.0,28.0,-32.766108,118.2315927
Wagin,WA,0.0,0.4,0.0519858598461218,14,7.0,990.0,52.0,-33.2779075,117.3788569
Esperance Surrounds,WA,0.0,1.5,0.1163270570028372,13,2.0,1022.0,22.0,,
Kojonup,WA,0.0,0.1,-0.0909286791639732,9,5.0,979.0,32.0,-33.925403,117.0554915
Little Grove - Elleker,WA,0.0,0.4,0.243071041733036,19,6.0,1032.0,60.0,-35.07629,117.8679
Dowerin,WA,0.0,0.4,-0.1391437308868501,8,2.0,969.0,16.0,-31.1157355,117.0881015
Moora,WA,0.0,1.4,-0.1501167175435446,7,10.0,1001.0,20.0,-30.516414,116.206497
Mukinbudin,WA,0.0,0.9,-0.2506365360394543,3,0.0,984.0,42.0,-30.6361807,118.2949197
Muswellbrook Surrounds,NSW,0.0,0.4,0.0848375451263537,14,8.0,995.0,48.0,,
Katherine,NT,0.0,0.1,0.1151123422591566,14,30.0,961.0,44.0,-14.4646157,132.2635993
Hope Valley - Postans,WA,0.0,0.0,-0.2506365360394543,6,1.0,1002.0,0.0,-34.8453721,138.6960181
Kwinana Industrial,WA,0.0,0.0,0.7333333333333333,5,0.0,0.0,0.0,,
Scone Surrounds,NSW,0.0,1.0,0.041526793485018,12,7.0,975.0,56.0,,
Armidale Surrounds - North,NSW,0.0,1.2,0.0859210833527901,16,6.0,986.0,16.0,,
Armidale Surrounds - South,NSW,0.0,0.6,-0.0099354197714853,9,3.0,1007.0,64.0,,
Port Macquarie Surrounds,NSW,0.0,-0.2,0.0099142040038131,8,14.0,991.0,40.0,,
Inverell Surrounds - East,NSW,0.0,-0.2,0.0022979701263883,7,7.0,923.0,44.0,,
Inverell Surrounds - West,NSW,0.0,-0.1,-0.0818937939859245,9,10.0,958.0,12.0,,
Moree Surrounds,NSW,0.0,-0.4,-0.2042328042328042,2,2.0,973.0,4.0,,
Narrabri,NSW,0.0,0.0,-0.0763723150357995,6,5.0,969.0,40.0,-30.3278407,149.5571542
Narrabri Surrounds,NSW,0.0,-0.2,-0.1946871723173715,3,1.0,971.0,10.0,,
Gunnedah Surrounds,NSW,0.0,2.0,0.0073513031855647,14,1.0,980.0,36.0,,
Bathurst Surrounds,NSW,0.0,0.5,0.1625680805413434,17,13.0,1049.0,84.0,,
Cowra Surrounds,NSW,0.0,0.6,0.0849464386393535,18,7.0,974.0,64.0,,
Forbes,NSW,0.0,-0.3,-0.0737066567773039,6,14.0,968.0,132.0,-33.378772,147.9534388
Grenfell,NSW,0.0,-0.5,-0.0621069182389937,3,4.0,960.0,16.0,-33.8967902,148.160764
Newcastle Port - Kooragang,NSW,0.0,0.0,0.45,6,0.0,0.0,0.0,-32.7632534,151.7424587
Walcha,NSW,0.0,0.9,-0.0908827785817655,5,1.0,993.0,40.0,-31.1975806,151.7491266
Glen Innes,NSW,0.0,-0.1,0.0181426465585667,15,4.0,906.0,44.0,-29.7379146,151.7356326
Tumut Surrounds,NSW,0.0,0.4,-0.0353555644837284,9,4.0,977.0,56.0,,
Cootamundra,NSW,0.0,0.1,-0.0097448390819335,12,9.0,947.0,40.0,-34.6387195,148.0240804
Gundagai,NSW,0.0,-0.2,0.0163532297628781,10,3.0,965.0,8.0,-35.0627335,148.1006777
Carabooda - Pinjar,WA,0.0,1.2,0.12992700729927,17,3.0,1035.0,8.0,-31.59517,115.7129
Tumbarumba,NSW,0.0,0.5,-0.0511378848728246,9,5.0,962.0,24.0,-35.7764898,148.010062
Galston - Laughtondale,NSW,0.0,0.6,0.0578815357900829,15,2.0,1090.0,28.0,-33.6467002,151.0642498
Bilpin - Colo - St Albans,NSW,0.0,-0.3,0.1147280666931322,16,3.0,1037.0,12.0,-33.496492,150.5288182
Avon Valley National Park,WA,0.0,0.0,7.0,4,0.0,0.0,0.0,-31.604256,116.1942571
Gelorup - Stratham,WA,0.0,0.3,0.2299424184261036,19,7.0,1071.0,36.0,-33.425012,115.6407959
Penola,SA,0.0,0.7,-0.0157213316892725,11,9.0,952.0,20.0,-37.3761655,140.8404168
Tatiara,SA,0.0,0.1,0.0055452865064695,12,8.0,982.0,60.0,-36.2243075,140.5065428
Karoonda - Lameroo,SA,0.0,0.3,-0.1580296127562642,3,0.0,984.0,32.0,-35.0938511,139.8962521
Loxton Surrounds,SA,0.0,0.6,-0.1427893738140417,7,3.0,984.0,12.0,,
Holsworthy Military Area,NSW,0.0,0.0,3.0,1,0.0,0.0,0.0,-34.0743331,150.9259499
Hume,ACT,0.0,0.0,20.0,8,0.0,0.0,0.0,-35.3853817,149.1658468
Outback,SA,0.0,-0.8,-0.2506365360394543,4,0.0,942.0,4.0,-20.7274568,139.49896
Roxby Downs,SA,0.0,-0.6,0.1301464492953854,13,0.0,1048.0,4.0,-30.5652584,136.8941825
Ceduna,SA,0.0,0.6,0.0335376848178867,9,3.0,946.0,16.0,-32.1263581,133.6742187
Kimba - Cleve - Franklin Harbour,SA,0.0,0.9,-0.0424829407880255,11,8.0,990.0,56.0,-33.0493267,136.2121201
Le Hunte - Elliston,SA,0.0,0.8,-0.1339637509850275,8,5.0,984.0,40.0,-25.846,129.52125
Goyder,SA,0.0,0.1,-0.0276605719643694,8,9.0,947.0,40.0,-33.7175888,139.0369511
Jamestown,SA,0.0,0.0,-0.018978102189781,12,9.0,980.0,52.0,-33.2054221,138.6053401
