sa2_code,sa2_name,state,sa4_name,erp_change_pct,years_of_growth,growth_20yr,dwellings_2526_fytd,high_pressure,urban_renewal_score,pressure_score,national_rank,signal
503021296,Perth (North) - Highgate,WA,Perth - Inner,3.8,20,0.8582120582120583,71.0,1,1.620358256242154,86.2,110,High
503021297,Perth (West) - Northbridge,WA,Perth - Inner,5.8,22,4.108397457343593,0.0,1,2.049121256176163,95.5,30,Critical
504011044,Bassendean - Eden Hill - Ashfield,WA,Perth - North East,1.3,16,0.2198349459305634,50.0,0,0.17780920652009474,33.6,943,Moderate
504011045,Bayswater - Embleton - Bedford,WA,Perth - North East,1.7,21,0.4027697634160415,74.0,1,0.23909720453080816,47.7,481,Moderate
504011046,Maylands,WA,Perth - North East,3.4,17,0.460967993754879,14.0,0,0.073489742113034,37.1,779,Moderate
504011047,Morley,WA,Perth - North East,2.1,18,0.2759589355942591,68.0,1,0.28698212294657766,52.0,401,Moderate
504011048,Noranda,WA,Perth - North East,1.8,12,-0.0407244909438632,4.0,0,0.023799255644959716,20.9,1714,Moderate
504021049,Chidlow,WA,Perth - North East,4.1,19,0.695823742190069,4.0,0,0.009999999999999998,31.7,1038,Moderate
504021050,Glen Forrest - Darlington,WA,Perth - North East,1.6,14,0.0510649918077553,4.0,0,0.014249969739154843,20.8,1721,Moderate
504021051,Helena Valley - Koongamia,WA,Perth - North East,3.6,18,0.4109439720950512,37.0,0,0.12295919625389728,38.9,721,Moderate
504021052,Malmalling - Reservoir,WA,Perth - North East,0.0,1,-0.3684210526315789,0.0,0,0.0,3.4,2388,Moderate
504021053,Mundaring,WA,Perth - North East,1.1,18,0.2074526780409133,22.0,0,0.05719555380787869,26.6,1356,Moderate
504021054,Swan View - Greenmount - Midvale,WA,Perth - North East,2.4,13,0.1444231076972315,137.0,0,0.13757537708429154,36.7,795,Moderate
504031055,Avon Valley National Park,WA,Perth - North East,0.0,4,7.0,0.0,0,0.0,3.8,2382,Moderate
504031056,Ballajura,WA,Perth - North East,1.0,12,-0.052144578313253,14.0,0,0.04071600939477316,21.1,1701,Moderate
504031057,Beechboro,WA,Perth - North East,4.9,22,1.0073934245713387,192.0,1,0.4665403206278893,81.9,142,High
504031058,Bullsbrook,WA,Perth - North East,5.4,22,0.9065902578796562,119.0,1,0.3080841859042814,61.0,274,Moderate
504031060,Gidgegannup,WA,Perth - North East,3.7,19,0.7176535087719298,10.0,0,0.026031647087325995,31.6,1042,Moderate
504031061,Hazelmere - Guildford,WA,Perth - North East,7.9,22,1.156783607575287,131.0,1,0.24777125569707667,62.9,255,Moderate
504031062,Lockridge - Kiara,WA,Perth - North East,3.3,20,0.8150805639476334,29.0,0,0.10832257365851117,37.6,761,Moderate
504031063,Malaga,WA,Perth - North East,0.0,7,0.7142857142857143,0.0,0,0.0,6.2,2321,Moderate
504031064,Melaleuca - Lexia,WA,Perth - North East,0.0,0,0.0,0.0,0,0.0,2.3,2414,Moderate
504031065,Middle Swan - Herne Hill,WA,Perth - North East,3.5,18,0.2302656911821332,50.0,0,0.08069997168425883,35.9,829,Moderate
504031066,Midland - Guildford,WA,Perth - North East,2.3,20,0.4269516948151647,63.0,1,1.185180260686689,77.3,166,High
504031067,Stratton - Jane Brook,WA,Perth - North East,2.0,16,0.2991322103113834,25.0,0,0.07164223562377176,29.3,1173,Moderate
504031068,The Vines,WA,Perth - North East,7.1,22,3.1719955898566705,156.0,1,0.2577802062308625,66.8,230,Moderate
504031069,Walyunga National Park,WA,Perth - North East,0.0,0,0.0,0.0,0,0.0,2.3,2415,Moderate
504031298,Aveley,WA,Perth - North East,4.9,22,20.0,3.0,1,0.186854431390762,49.9,433,Moderate
504031299,Brabham - Henley Brook,WA,Perth - North East,10.5,19,12.689982728842832,557.0,1,1.2790928549440819,95.3,32,Critical
504031300,Ellenbrook,WA,Perth - North East,2.5,22,2.79418064976794,50.0,1,0.2410420986775883,49.8,437,Moderate
505011070,Craigie - Beldon,WA,Perth - North West,2.7,13,0.0594367227505486,23.0,0,0.07021046804548833,27.8,1266,Moderate
505011071,Currambine - Kinross,WA,Perth - North West,1.3,14,0.1638440330838912,7.0,0,0.17318084383341528,29.3,1170,Moderate
505011072,Duncraig,WA,Perth - North West,2.0,10,0.0297029702970297,20.0,0,0.08441000106674196,26.3,1376,Moderate
505011073,Greenwood - Warwick,WA,Perth - North West,2.4,11,0.0021667005213623,28.0,0,0.08269918446778567,29.1,1187,Moderate
505011074,Heathridge - Connolly,WA,Perth - North West,3.0,11,0.0423313430175563,24.0,0,0.04922352884866369,27.4,1305,Moderate
505011075,Hillarys,WA,Perth - North West,1.7,17,0.2077211470260411,17.0,0,0.06570518345911865,27.9,1263,Moderate
505011076,Iluka - Burns Beach,WA,Perth - North West,3.0,22,2.443393251340271,43.0,0,0.08570496136473735,40.6,670,Moderate
505011077,Joondalup - Edgewater,WA,Perth - North West,3.0,17,0.2530818842354478,16.0,0,0.048186028499540616,33.1,974,Moderate
505011078,Kingsley,WA,Perth - North West,0.7,8,-0.034865846841811,9.0,0,0.046658854166666666,15.6,2007,Moderate
505011079,Mullaloo - Kallaroo,WA,Perth - North West,2.6,13,0.0618015012510425,17.0,0,0.055591550345235656,29.2,1178,Moderate
505011080,Ocean Reef,WA,Perth - North West,1.4,14,0.0286717378583967,6.0,0,0.016471219927704613,21.2,1697,Moderate
505011081,Padbury,WA,Perth - North West,3.1,14,0.0293004649151259,18.0,0,0.06103104825379652,29.8,1135,Moderate
505011082,Sorrento - Marmion,WA,Perth - North West,2.4,14,0.0831609025519755,17.0,1,0.6917511248861743,53.7,376,Moderate
505011083,Woodvale,WA,Perth - North West,1.7,11,-0.0249452537370275,2.0,0,0.06233133860796437,21.2,1695,Moderate
505021084,Balcatta - Hamersley,WA,Perth - North West,2.4,15,0.1899143800984291,42.0,0,0.24351342239980658,42.7,603,Moderate
505021085,Balga - Mirrabooka,WA,Perth - North West,2.5,19,0.3769117212872748,75.0,1,0.3210672402730369,54.2,368,Moderate
505021087,Herdsman,WA,Perth - North West,0.0,0,0.0,0.0,0,0.0,2.3,2416,Moderate
505021088,Innaloo - Doubleview,WA,Perth - North West,2.1,22,0.6472774276942963,45.0,1,0.2996220042476477,51.6,409,Moderate
505021089,Karrinyup - Gwelup - Carine,WA,Perth - North West,1.0,21,0.3871279804245149,96.0,0,0.19823285732852877,39.2,710,Moderate
505021090,Nollamara - Westminster,WA,Perth - North West,2.6,21,0.941629860569845,71.0,1,0.5612186973037497,70.4,204,Moderate
505021091,Osborne Park Industrial,WA,Perth - North West,-1.1,13,20.0,1.0,0,0.0,8.2,2283,Moderate
505021092,Scarborough,WA,Perth - North West,4.0,22,0.55824073354573,136.0,1,0.6852112148678522,57.7,312,Moderate
505021093,Stirling - Osborne Park,WA,Perth - North West,1.8,21,0.6499020921364527,46.0,1,0.37913463868380876,48.7,458,Moderate
505021094,Trigg - North Beach - Watermans Bay,WA,Perth - North West,2.4,22,0.2483921680720308,15.0,0,0.10875985568988142,37.4,770,Moderate
505021095,Tuart Hill - Joondanna,WA,Perth - North West,3.2,21,0.4062131340935902,40.0,0,0.0932105489878199,40.6,668,Moderate
505021096,Wembley Downs - Churchlands - Woodlands,WA,Perth - North West,2.1,21,0.3546210188461855,22.0,0,0.11338211801147115,38.7,732,Moderate
505021097,Yokine - Coolbinia - Menora,WA,Perth - North West,1.7,21,0.3333094144661309,50.0,1,0.3882799129306346,53.2,382,Moderate
505021301,Dianella - North,WA,Perth - North West,1.1,15,0.2107473513410327,22.0,0,0.12120162951109664,27.2,1319,Moderate
505021302,Dianella - South,WA,Perth - North West,3.3,21,0.317799294181522,37.0,1,0.20001912579869954,47.5,486,Moderate
505031098,Alexander Heights - Koondoola,WA,Perth - North West,0.8,11,-0.0049472830494728,20.0,0,0.06485633663460184,20.5,1739,Moderate
505031099,Butler - Merriwa - Ridgewood,WA,Perth - North West,1.4,21,3.8496311707962927,23.0,0,0.061848080538173825,33.3,963,Moderate
505031100,Carramar,WA,Perth - North West,3.5,22,4.504361210877373,49.0,0,0.11894004432253348,42.8,599,Moderate
505031101,Clarkson,WA,Perth - North West,2.7,21,1.5138731137433068,115.0,1,0.35712065387227665,60.1,283,Moderate
505031102,Girrawheen,WA,Perth - North West,2.4,13,0.1004376367614879,33.0,0,0.09521931840621033,29.8,1146,Moderate
505031104,Marangaroo,WA,Perth - North West,0.8,11,-0.0204467663484056,6.0,0,0.015466666666666665,16.3,1969,Moderate
505031105,Mindarie - Quinns Rocks - Jindalee,WA,Perth - North West,3.8,20,1.11206743566992,121.0,1,0.6043492297529183,84.9,119,High
505031106,Neerabup National Park,WA,Perth - North West,0.0,4,4.0,0.0,0,0.0,4.1,2376,Moderate
505031107,Tapping - Ashby - Sinagra,WA,Perth - North West,2.6,20,6.592649310872894,31.0,0,0.16653611924669534,37.9,752,Moderate
505031255,Alkimos - Eglinton,WA,Perth - North West,12.1,16,20.0,750.0,1,1.3447061219104706,92.9,62,High
505031256,Carabooda - Pinjar,WA,Perth - North West,1.2,17,0.12992700729927,3.0,0,0.0018485468820183672,20.0,1772,Moderate
505031257,Two Rocks,WA,Perth - North West,6.7,22,1.7434858135495075,273.0,1,0.9733252581980436,94.5,44,Critical
505031258,Yanchep,WA,Perth - North West,6.6,22,5.326281147155618,353.0,1,0.6700697174542479,91.7,75,High
505031303,Hocking - Pearsall,WA,Perth - North West,2.4,22,2.330521996808753,25.0,0,0.18227889182431098,40.6,669,Moderate
505031304,Landsdale,WA,Perth - North West,3.1,22,3.643672061554789,27.0,0,0.0716269602076293,39.3,704,Moderate
505031305,Madeley - Darch,WA,Perth - North West,1.3,22,14.709577754891864,29.0,0,0.09921949869427572,31.0,1068,Moderate
505031306,Wanneroo - Sinagra,WA,Perth - North West,2.9,20,0.7014547754585705,235.0,1,1.3187118240561333,90.2,85,High
506011110,Armadale - Wungong - Brookdale,WA,Perth - South East,4.9,18,0.7712840865446166,334.0,1,1.0168370198031829,96.0,26,Critical
506011111,Ashendon - Lesley,WA,Perth - South East,0.0,5,3.0,0.0,0,0.0,4.6,2366,Moderate
506011112,Camillo - Champion Lakes,WA,Perth - South East,4.1,15,0.1907059874888293,108.0,1,0.18859899859175625,45.2,543,Moderate
506011114,Kelmscott,WA,Perth - South East,1.5,15,0.1164971075204468,17.0,0,0.05377756129270798,25.2,1446,Moderate
506011115,Mount Nasura - Mount Richon - Bedfordale,WA,Perth - South East,1.6,22,0.3359784398862105,10.0,0,0.03229040620329937,28.9,1196,Moderate
506011116,Roleystone,WA,Perth - South East,1.3,18,0.2192344194875039,14.0,0,0.09604079861111112,26.8,1341,Moderate
506011117,Seville Grove,WA,Perth - South East,2.9,20,0.8682819383259912,6.0,0,0.01652064392373896,31.4,1051,Moderate
506011307,Harrisdale,WA,Perth - South East,4.0,18,20.0,72.0,0,0.10846326450307793,37.6,763,Moderate
506011308,Piara Waters - Forrestdale,WA,Perth - South East,6.2,20,15.625404530744335,306.0,1,0.7591356777001024,92.6,67,High
506021118,Belmont - Ascot - Redcliffe,WA,Perth - South East,2.2,21,0.5381566820276498,29.0,1,2.1091942020452885,89.4,89,High
506021119,East Victoria Park - Carlisle,WA,Perth - South East,3.3,20,0.4998083263052978,25.0,0,0.10550506737378254,42.9,595,Moderate
506021120,Kewdale Commercial,WA,Perth - South East,0.0,4,0.0,0.0,0,0.0,3.8,2383,Moderate
506021121,Perth Airport,WA,Perth - South East,0.0,5,-0.5714285714285714,0.0,0,0.0,7.5,2298,Moderate
506021123,Victoria Park - Lathlain - Burswood,WA,Perth - South East,3.4,21,0.6569978245105149,34.0,1,2.0947297535307863,95.0,33,Critical
506021309,Cloverdale,WA,Perth - South East,2.7,22,0.5460772104607721,43.0,1,0.2773820851940845,47.3,494,Moderate
506021310,Kewdale,WA,Perth - South East,3.0,19,0.4359018959819098,15.0,0,0.12285528250358815,38.1,740,Moderate
506021311,Rivervale,WA,Perth - South East,3.9,20,0.8235208181154127,167.0,0,0.13054595481066367,43.8,570,Moderate
506031124,Bentley - Wilson - St James,WA,Perth - South East,4.2,18,0.4296655298270807,59.0,1,0.5364190267492503,68.7,217,Moderate
506031125,Canning Vale - West,WA,Perth - South East,1.8,14,0.4036973908483021,1.0,0,0.01854127214291951,22.8,1600,Moderate
506031126,Canning Vale Commercial,WA,Perth - South East,0.0,4,5.0,0.0,0,0.0,7.4,2302,Moderate
506031127,Cannington - Queens Park,WA,Perth - South East,4.2,22,1.3716779444934786,47.0,1,0.2595643049805588,59.7,288,Moderate
506031128,Parkwood - Ferndale - Lynwood,WA,Perth - South East,2.2,13,-0.0023765513599155,33.0,0,0.14145060925336864,33.5,950,Moderate
506031129,Riverton - Shelley - Rossmoyne,WA,Perth - South East,2.4,19,0.3024640317512816,61.0,0,0.10099884941726546,40.4,676,Moderate
506031130,Welshpool,WA,Perth - South East,0.0,5,-0.238095238095238,0.0,0,0.00038490017945975053,6.2,2323,Moderate
506031131,Willetton,WA,Perth - South East,2.2,15,0.1305044035228182,39.0,0,0.1184307358441196,37.6,764,Moderate
506041132,Beckenham - Kenwick - Langford,WA,Perth - South East,3.4,21,0.4267659388099856,96.0,1,0.7522733317317218,77.8,164,High
506041133,Canning Vale - East,WA,Perth - South East,2.3,21,3.5195089135553315,18.0,0,0.10723215631101501,40.2,684,Moderate
506041134,Gosnells,WA,Perth - South East,2.5,20,0.3222153360752718,112.0,1,0.2725916441256815,51.3,413,Moderate
506041135,Huntingdale - Southern River,WA,Perth - South East,3.7,22,1.815552341751029,160.0,1,0.33256634727390605,70.3,205,Moderate
506041136,Maddington - Orange Grove - Martin,WA,Perth - South East,3.7,21,0.5254629629629629,25.0,1,0.21795785050955835,50.6,418,Moderate
506041137,Thornlie,WA,Perth - South East,1.4,15,0.0811140561235222,18.0,0,0.06811829791917187,28.3,1242,Moderate
506051138,Forrestfield - Wattle Grove,WA,Perth - South East,2.6,22,0.7455357142857143,23.0,0,0.0876246913580247,41.8,637,Moderate
506051139,High Wycombe,WA,Perth - South East,1.7,18,0.370125786163522,18.0,0,0.1526125231489989,33.2,968,Moderate
506051140,Kalamunda - Maida Vale - Gooseberry Hill,WA,Perth - South East,1.6,17,0.1053387107799576,24.0,0,0.12709756144981868,33.0,980,Moderate
506051141,Lesmurdie - Bickley - Carmel,WA,Perth - South East,0.6,13,0.041744284504657,30.0,0,0.0422575777388506,19.1,1815,Moderate
506061142,Byford,WA,Perth - South East,5.9,22,5.098830269754118,179.0,1,0.4075517142295637,73.8,180,High
506061143,Mundijong,WA,Perth - South East,3.6,22,0.8459954233409611,128.0,1,0.22546129058862657,49.1,449,Moderate
506061144,Serpentine - Jarrahdale,WA,Perth - South East,3.5,19,0.5765765765765766,25.0,0,0.02653969935343175,31.0,1067,Moderate
506071145,Como,WA,Perth - South East,2.4,19,0.2670481640438722,136.0,1,0.4332282381562401,55.7,346,Moderate
506071146,Manning - Waterford,WA,Perth - South East,2.7,19,0.329751304881793,18.0,0,0.1275354710992314,36.6,802,Moderate
506071147,South Perth - Kensington,WA,Perth - South East,2.2,18,0.247279402124033,28.0,0,0.1919950903733957,36.4,808,Moderate
507011148,Banjup,WA,Perth - South West,4.3,22,3.23432884804726,119.0,1,0.3384496528801091,69.7,209,Moderate
507011150,Bibra Industrial,WA,Perth - South West,0.0,5,0.1578947368421052,0.0,0,0.0,5.3,2349,Moderate
507011151,Bibra Lake,WA,Perth - South West,0.0,0,0.0,0.0,0,0.0,2.3,2417,Moderate
507011152,Coogee,WA,Perth - South West,2.9,20,0.5107653840811224,11.0,0,0.04888872548644326,33.2,970,Moderate
507011153,Coolbellup,WA,Perth - South West,2.8,20,0.2634264232008593,26.0,0,0.17000708293509723,42.0,631,Moderate
507011154,Hamilton Hill,WA,Perth - South West,3.5,16,0.237435346930809,49.0,1,0.2700533937322394,49.3,445,Moderate
507011155,Henderson,WA,Perth - South West,0.0,5,-0.2307692307692307,0.0,0,0.0,5.3,2351,Moderate
507011158,North Coogee,WA,Perth - South West,7.9,18,20.0,75.0,1,0.293456170669193,54.1,372,Moderate
507011159,South Lake - Cockburn Central,WA,Perth - South West,2.7,18,0.1979350758069016,309.0,0,0.335884754374389,41.9,635,Moderate
507011160,Spearwood,WA,Perth - South West,3.5,18,0.3034882517337749,82.0,1,0.31196838866606336,53.0,383,Moderate
507011161,Success - Hammond Park,WA,Perth - South West,4.1,22,7.308463698355395,103.0,1,0.180530643721735,54.1,370,Moderate
507011163,Yangebup,WA,Perth - South West,1.1,17,0.3300986576095746,9.0,0,0.06271046725910454,25.0,1468,Moderate
507011259,Beeliar - Wattleup,WA,Perth - South West,4.9,21,1.68359461249724,47.0,1,0.2648559184105845,58.3,304,Moderate
507011260,Jandakot,WA,Perth - South West,2.0,11,0.2374472078836227,75.0,0,0.2305342285723189,27.3,1317,Moderate
507021164,East Fremantle,WA,Perth - South West,1.6,20,0.231879787860931,9.0,0,0.013333333333333334,26.1,1393,Moderate
507021165,Fremantle,WA,Perth - South West,4.2,22,0.5492010757791489,55.0,1,2.389559155151799,98.6,5,Critical
507021166,Fremantle - South,WA,Perth - South West,2.2,15,0.2729255999398179,14.0,1,0.4102580879728368,45.2,541,Moderate
507021167,O`Connor (WA),WA,Perth - South West,0.0,6,7.0,0.0,0,0.0,5.9,2334,Moderate
507031169,Wellard (West) - Bertram,WA,Perth - South West,5.5,22,17.966523605150215,153.0,1,0.7175434071866941,92.8,64,High
507031170,Calista,WA,Perth - South West,1.1,14,0.172813487881981,12.0,0,0.043096074661322974,20.7,1726,Moderate
507031172,Hope Valley - Postans,WA,Perth - South West,0.0,6,-0.8610634648370498,1.0,0,0.0,8.1,2287,Moderate
507031173,Kwinana Industrial,WA,Perth - South West,0.0,5,0.7333333333333333,0.0,0,0.0,5.4,2347,Moderate
507031174,Parmelia - Orelia,WA,Perth - South West,1.7,16,0.1718422556677462,101.0,0,0.21054248487029117,36.8,793,Moderate
507031261,Casuarina - Wandi,WA,Perth - South West,9.8,22,3.25644551392231,282.0,1,0.7463982010173816,93.2,60,High
507041175,Applecross - Ardross,WA,Perth - South West,2.9,20,0.3049350121852153,34.0,0,0.16102660880180775,43.0,594,Moderate
507041176,Bateman,WA,Perth - South West,2.2,12,0.0863517060367454,2.0,0,0.03112839052216906,21.6,1671,Moderate
507041177,Bicton - Palmyra,WA,Perth - South West,2.5,18,0.2570515817360137,13.0,0,0.06900223350015709,32.9,984,Moderate
507041178,Booragoon,WA,Perth - South West,2.9,18,0.2726333653065741,30.0,0,0.31754237255437817,43.7,571,Moderate
507041179,Bull Creek,WA,Perth - South West,2.1,11,0.0116945386504502,9.0,0,0.16955910865058904,24.6,1497,Moderate
507041180,Leeming,WA,Perth - South West,1.8,7,-0.1034322460680251,3.0,0,0.032761265551264254,17.6,1900,Moderate
507041181,Melville,WA,Perth - South West,2.6,20,0.3098999655053466,37.0,0,0.13811568900043333,43.3,585,Moderate
507041182,Murdoch - Kardinya,WA,Perth - South West,4.0,11,0.0862135622052114,20.0,0,0.0497070334510662,33.3,958,Moderate
507041183,Willagee,WA,Perth - South West,2.3,19,0.385948905109489,29.0,0,0.17818887861365199,37.0,783,Moderate
507041184,Winthrop,WA,Perth - South West,2.0,8,-0.0624820453892559,1.0,0,0.009120000000000001,17.3,1916,Moderate
507051186,Cooloongup,WA,Perth - South West,1.4,9,-0.080568239472349,3.0,0,0.011,16.1,1981,Moderate
507051187,Port Kennedy,WA,Perth - South West,1.3,16,0.9937776548672568,60.0,0,0.21289287777223895,35.2,857,Moderate
507051188,Rockingham,WA,Perth - South West,2.7,19,0.475113845170568,30.0,1,0.3043969135812837,47.9,469,Moderate
507051189,Rockingham Lakes,WA,Perth - South West,0.0,0,-0.7647058823529411,5.0,0,0.03492502298414861,3.1,2393,Moderate
507051190,Safety Bay - Shoalwater,WA,Perth - South West,1.9,15,0.1513238646326495,16.0,0,0.07204836241199877,27.8,1274,Moderate
507051191,Singleton - Golden Bay - Secret Harbour,WA,Perth - South West,3.2,22,3.001885310290652,173.0,1,0.3775625330062859,65.9,235,Moderate
507051192,Waikiki,WA,Perth - South West,1.6,19,0.1828446389496717,20.0,0,0.10306489107004188,31.0,1071,Moderate
507051193,Warnbro,WA,Perth - South West,1.8,14,-0.0301993826645532,9.0,0,0.018405771957180652,23.1,1578,Moderate
507051312,Baldivis - North,WA,Perth - South West,10.5,22,20.0,520.0,1,0.9950203200920195,98.2,7,Critical
507051313,Baldivis - South,WA,Perth - South West,4.6,22,11.483498349834983,297.0,1,0.7767820575472554,94.6,42,Critical
507051314,Karnup,WA,Perth - South West,5.5,20,3.7641509433962255,28.0,1,0.13336334250124474,42.8,601,Moderate
509011225,Albany,WA,Western Australia - Wheat Belt,1.7,21,0.130976238190667,42.0,0,0.14294061784071646,37.0,787,Moderate
509011226,Albany Surrounds,WA,Western Australia - Wheat Belt,1.5,22,0.4166072701354241,27.0,0,0.03942041291762394,28.7,1212,Moderate
509011227,Bayonet Head - Lower King,WA,Western Australia - Wheat Belt,1.1,21,0.4914893617021276,33.0,0,0.0585514728998052,27.1,1322,Moderate
509011228,Denmark,WA,Western Australia - Wheat Belt,1.3,20,0.4166842661034847,29.0,0,0.07303119976690906,30.4,1101,Moderate
509011229,Gnowangerup,WA,Western Australia - Wheat Belt,0.2,7,-0.1272463768115942,4.0,0,0.040522384136489197,11.9,2162,Moderate
509011230,Katanning,WA,Western Australia - Wheat Belt,0.3,10,-0.023070641077991,9.0,0,0.01403094810203242,12.7,2132,Moderate
509011231,Kojonup,WA,Western Australia - Wheat Belt,0.1,9,-0.0909286791639732,5.0,0,0.01410322132143572,11.6,2178,Moderate
509011232,Little Grove - Elleker,WA,Western Australia - Wheat Belt,0.4,19,0.243071041733036,6.0,0,0.03630133435440442,22.1,1638,Moderate
509011233,McKail - Willyung,WA,Western Australia - Wheat Belt,1.5,22,0.594668400520156,45.0,1,0.37291019067270764,46.6,508,Moderate
509011234,Plantagenet,WA,Western Australia - Wheat Belt,1.1,17,0.2181393372982158,24.0,0,0.06123897111857759,25.1,1456,Moderate
509011235,Stirling Range National Park,WA,Western Australia - Wheat Belt,0.0,0,0.0,0.0,0,0.0,2.3,2418,Moderate
509021236,Chittering,WA,Western Australia - Wheat Belt,3.6,22,1.2902678874194642,72.0,1,0.14277958948672181,43.7,573,Moderate
509021237,Cunderdin,WA,Western Australia - Wheat Belt,-0.6,10,-0.0980760206475832,4.0,0,0.05050108910840014,11.4,2185,Moderate
509021238,Dowerin,WA,Western Australia - Wheat Belt,0.4,8,-0.1391437308868501,2.0,0,0.012094625476928082,11.4,2187,Moderate
509021239,Gingin - Dandaragan,WA,Western Australia - Wheat Belt,4.6,20,0.4210599142105991,96.0,1,0.17866843162258636,52.2,393,Moderate
509021240,Merredin,WA,Western Australia - Wheat Belt,2.0,6,-0.1069909848613709,7.0,0,0.012605521952472831,14.7,2046,Moderate
509021241,Moora,WA,Western Australia - Wheat Belt,1.4,7,-0.1501167175435446,10.0,0,0.005555555555555556,13.4,2110,Moderate
509021242,Mukinbudin,WA,Western Australia - Wheat Belt,0.9,3,-0.2518751512218727,0.0,0,0.0205582259227151,8.8,2270,Moderate
509021243,Northam,WA,Western Australia - Wheat Belt,1.8,17,0.2072921730675741,63.0,0,0.15702335246888943,35.8,834,Moderate
509021244,Toodyay,WA,Western Australia - Wheat Belt,2.6,19,0.24406364749082,22.0,0,0.06955880071796551,32.6,1003,Moderate
509021245,York - Beverley,WA,Western Australia - Wheat Belt,1.4,17,0.1282635723166183,32.0,0,0.10163098381195884,27.6,1290,Moderate
509031246,Brookton,WA,Western Australia - Wheat Belt,0.7,8,-0.0669059215585747,3.0,0,0.020465113571857194,13.1,2118,Moderate
509031247,Kulin,WA,Western Australia - Wheat Belt,1.0,4,-0.1302628978058904,5.0,0,0.02560555127546399,10.6,2217,Moderate
509031248,Murray,WA,Western Australia - Wheat Belt,1.4,13,0.1752096924510717,7.0,0,0.034300322991526966,20.1,1765,Moderate
509031249,Narrogin,WA,Western Australia - Wheat Belt,0.9,6,-0.1158056462454388,3.0,0,0.027233930406093454,12.1,2154,Moderate
509031250,Wagin,WA,Western Australia - Wheat Belt,0.4,14,0.0519858598461218,7.0,0,0.01427611173703491,16.5,1956,Moderate
510011262,Broome,WA,Western Australia - Outback (North),1.4,19,0.4788270649303342,45.0,0,0.19423046578587813,38.6,733,Moderate
510011263,Derby - West Kimberley,WA,Western Australia - Outback (North),1.3,16,-0.017307026652821,0.0,0,0.027435535643278625,22.2,1626,Moderate
510011264,Halls Creek,WA,Western Australia - Outback (North),1.8,14,0.1247677196708255,5.0,0,0.014642278545534982,20.1,1763,Moderate
510011265,Kununurra,WA,Western Australia - Outback (North),1.2,19,0.1752402487280949,34.0,0,0.0229873293831552,25.0,1470,Moderate
510011266,Roebuck,WA,Western Australia - Outback (North),0.8,15,0.158590308370044,8.0,0,0.006380437491939076,17.8,1894,Moderate
510021267,East Pilbara,WA,Western Australia - Outback (North),0.4,13,1.5622440622440623,3.0,0,0.013433550839454484,15.4,2014,Moderate
510021268,Newman,WA,Western Australia - Outback (North),0.0,13,0.2463335143943509,7.0,0,0.011642734410091837,15.0,2032,Moderate
510021269,Port Hedland,WA,Western Australia - Outback (North),-1.3,9,-0.0526659412404787,0.0,0,0.005025483904203353,6.6,2315,Moderate
510021270,South Hedland,WA,Western Australia - Outback (North),1.8,19,0.6192425793244627,16.0,0,0.10464335982220802,31.2,1057,Moderate
510031271,Ashburton (WA),WA,Western Australia - Outback (North),1.2,17,0.3701842546063651,8.0,0,0.022375602339169944,22.3,1621,Moderate
510031272,Karratha,WA,Western Australia - Outback (North),2.2,19,0.8041666666666667,73.0,0,0.11102545708302825,36.5,806,Moderate
510031273,Roebourne,WA,Western Australia - Outback (North),1.0,13,0.2425438596491228,2.0,0,0.09124925356273865,18.7,1844,Moderate
511011274,Esperance,WA,Western Australia - Outback (South),-0.4,18,0.1347234814143245,43.0,0,0.07392532618622262,22.6,1608,Moderate
511011275,Esperance Surrounds,WA,Western Australia - Outback (South),1.5,13,0.1163270570028372,2.0,0,0.00577639383539077,19.2,1812,Moderate
511021276,Carnarvon,WA,Western Australia - Outback (South),1.1,7,-0.1569319640564826,0.0,0,0.3651347747239866,26.6,1357,Moderate
511021277,Exmouth,WA,Western Australia - Outback (South),2.8,17,0.2816901408450704,30.0,0,0.07992292290664972,31.6,1044,Moderate
511031278,Boulder,WA,Western Australia - Outback (South),1.4,12,-0.0481719367588932,0.0,0,0.005829367890326952,17.7,1895,Moderate
511031279,Kalgoorlie,WA,Western Australia - Outback (South),-0.2,10,0.0701188321397654,13.0,0,0.06764833314943793,16.9,1938,Moderate
511031280,Kalgoorlie - North,WA,Western Australia - Outback (South),1.2,14,0.0822799356469777,13.0,0,0.16502915049851075,27.5,1298,Moderate
511031281,Kalgoorlie Airport,WA,Western Australia - Outback (South),0.0,3,0.0,0.0,0,0.0,2.9,2397,Moderate
511031282,Kambalda - Coolgardie - Norseman,WA,Western Australia - Outback (South),2.4,10,-0.1789889958734525,2.0,0,0.00404145188432738,19.2,1813,Moderate
511031283,Leinster - Leonora,WA,Western Australia - Outback (South),0.2,15,0.0222352252779403,6.0,0,0.018047291966193722,17.0,1934,Moderate
511031284,Trafalgar (WA),WA,Western Australia - Outback (South),0.0,0,0.0,0.0,0,0.0,2.3,2419,Moderate
511041285,Geraldton,WA,Western Australia - Outback (South),-0.2,6,-0.0577495989611183,39.0,0,0.03150556032874521,10.1,2229,Moderate
511041286,Geraldton - East,WA,Western Australia - Outback (South),1.8,19,0.2233597692862292,15.0,0,0.07350671675474116,29.5,1161,Moderate
511041287,Geraldton - North,WA,Western Australia - Outback (South),2.6,22,0.8911978043520878,36.0,1,0.2873572853660834,45.6,530,Moderate
