sa2_code,sa2_name,state,sa4_name,composite_score_final,v9_national_rank,high_pressure_v9,urban_renewal_score,years_of_growth
118011346,Rose Bay - Vaucluse - Watsons Bay,NSW,Sydney - Eastern Suburbs,1.8227592853128551,1833,0,0.12850779656342282,12
211051276,Healesville - Yarra Glen,VIC,Melbourne - Outer East,1.818802544290453,1834,0,0.04468620340747634,18
604011079,Penguin - Sulphur Creek,TAS,West and North West,1.817584038754931,1835,0,0.03737654320987655,15
501021254,Withers - Usher,WA,Bunbury,1.815723885605343,1836,0,0.03316880270035532,12
307021180,Jondaryan,QLD,Darling Downs - Maranoa,1.8145126375288356,1837,0,0.020003150573044432,18
306021146,Earlville - Bayview Heights,QLD,Cairns,1.8140983315860362,1838,0,0.07230946394989372,12
210021233,Macedon,VIC,Melbourne - North West,1.8130103271548441,1839,0,0.01758606055596467,13
701041041,Palmerston - North,NT,Darwin,1.811246164256414,1840,0,0.008020696629552097,21
204021064,Benalla Surrounds,VIC,Hume,1.8110693541525047,1841,0,0.028125910237882697,15
215031404,Swan Hill,VIC,North West,1.8110115349259284,1842,0,0.08091104397224809,16
701011004,Fannie Bay - The Gardens,NT,Darwin,1.8087098606726162,1843,0,0.028376256833424162,15
510031273,Roebourne,WA,Western Australia - Outback (North),1.8080537538897763,1844,0,0.09124925356273865,13
306011140,Freshwater - Stratford,QLD,Cairns,1.8074093091677217,1845,0,0.01574893228762838,15
302021033,Stafford Heights,QLD,Brisbane - North,1.8013372322092949,1846,0,0.01439506172839506,15
112031251,Murwillumbah,NSW,Richmond - Tweed,1.7989853699051304,1847,0,0.04346741654051636,19
306011138,Brinsmead,QLD,Cairns,1.7988419564915057,1848,0,0.034074074074074076,16
308031216,Rockhampton - West,QLD,Central Queensland,1.7965112091590938,1849,0,0.03753185542012295,12
315021404,Carpentaria,QLD,Queensland - Outback,1.7947399052518946,1850,0,0.09353167768403145,11
122031424,Beacon Hill - Narraweena,NSW,Sydney - Northern Beaches,1.7934315215706327,1851,0,0.042529721700307256,17
212041313,Dingley Village,VIC,Melbourne - South East,1.792735876047638,1852,0,0.0168042928249264,15
317011454,North Toowoomba - Harlaxton,QLD,Toowoomba,1.7893964174598624,1853,0,0.024345425800698744,14
312021346,Mackay,QLD,Mackay - Isaac - Whitsunday,1.7864201913109088,1854,0,0.034928203230275505,17
211051285,Wandin - Seville,VIC,Melbourne - Outer East,1.785248935503195,1855,0,0.017013495445399054,17
213041360,Taylors Hill,VIC,Melbourne - West,1.7846531009131574,1856,0,0.019856294234138407,18
801031113,Canberra East,ACT,Australian Capital Territory,1.7841387043198518,1857,0,0.006500000000000001,14
102021050,Lake Munmorah - Mannering Park,NSW,Central Coast,1.7784409428513748,1858,0,0.017038906855155456,19
308041528,Banana,QLD,Central Queensland,1.7776098193419645,1859,0,0.054562635751918755,10
318021467,Aitkenvale,QLD,Townsville,1.7758611129321782,1860,0,0.025176636936886456,13
124011450,Blaxland - Warrimoo - Lapstone,NSW,Sydney - Outer West and Blue Mountains,1.7708574426225028,1861,0,0.04934777777777777,12
319051523,Granville,QLD,Wide Bay,1.7696287552027774,1862,0,0.01115163581516082,13
209031209,Eltham,VIC,Melbourne - North East,1.7629424733115773,1863,0,0.05963845202622023,10
210031439,Gowanbrae,VIC,Melbourne - North West,1.7618065831660539,1864,0,0.007558932085130912,19
602011044,Prospect Vale - Blackstone,TAS,Launceston and North East,1.761436414541685,1865,0,0.05724653443310936,15
122021421,Bayview - Elanora Heights,NSW,Sydney - Northern Beaches,1.7592245009984313,1866,0,0.022291068211711708,16
124051470,St Clair,NSW,Sydney - Outer West and Blue Mountains,1.758205868080745,1867,0,0.06303132713772724,7
213041462,Burnside Heights,VIC,Melbourne - West,1.7581927171239993,1868,0,0.027563880628505035,18
702011047,Flynn (NT),NT,Northern Territory - Outback,1.7574561463072302,1869,0,0.02146933108232173,14
604011081,Somerset,TAS,West and North West,1.754217113037768,1870,0,0.010928686851988226,14
801081095,Rivett,ACT,Australian Capital Territory,1.7518236810223555,1871,0,0.011961836642220959,14
319021508,Monto - Eidsvold,QLD,Wide Bay,1.7492219492566292,1872,0,0.03935833388967282,11
210011228,Keilor,VIC,Melbourne - North West,1.748693587788159,1873,0,0.04473455339355705,8
210051544,Roxburgh Park (South) - Somerton,VIC,Melbourne - North West,1.7433967736714926,1874,0,0.0022912878474779202,16
307011176,Roma,QLD,Darling Downs - Maranoa,1.7411439256903596,1875,0,0.007725264227780782,15
216021412,Moira,VIC,Shepparton,1.7402977612084498,1876,0,0.02310557534156308,13
106041129,Scone Surrounds,NSW,Hunter Valley exc Newcastle,1.7398452215243636,1877,0,0.026121286443999685,12
212021453,Endeavour Hills - North,VIC,Melbourne - South East,1.7357112247566089,1878,0,0.07250082354722853,11
209011203,Viewbank - Yallambie,VIC,Melbourne - North East,1.732007654606652,1879,0,0.03514139942850409,14
406021142,Port Augusta,SA,South Australia - Outback,1.7301533434677612,1880,0,0.03486996230697274,16
110021190,Glen Innes,NSW,New England and North West,1.7299402906216106,1881,0,0.04837745159333473,15
127021520,St Johns Park - Wakeley,NSW,Sydney - South West,1.7271851332342107,1882,0,0.030762084451093477,13
309081259,Clear Island Waters,QLD,Gold Coast,1.7270570948045485,1883,0,0.0011547005383792518,16
127021517,Greenfield Park - Prairiewood,NSW,Sydney - South West,1.7244054015609773,1884,0,0.061296516077817526,13
115011294,Glenhaven,NSW,Sydney - Baulkham Hills and Hawkesbury,1.723308645380504,1885,0,0.03381335482945211,15
801011142,Macnamara,ACT,Australian Capital Territory,1.7226794063634958,1886,0,0.3505259122807677,0
215011386,Ararat,VIC,North West,1.7206409656514874,1887,0,0.0879489517070836,14
604011083,West Ulverstone,TAS,West and North West,1.7171368182351674,1888,0,0.07074061068471275,15
106011112,Singleton,NSW,Hunter Valley exc Newcastle,1.7103426538555144,1889,0,0.05883564090472458,16
402051054,Redwood Park,SA,Adelaide - North,1.7030235500565079,1890,0,0.062281421152479935,8
801081093,Fisher,ACT,Australian Capital Territory,1.7026808122920063,1891,0,0.008084478857695284,15
317011456,Toowoomba - Central,QLD,Toowoomba,1.7026349457852294,1892,0,0.06721134068524513,12
312021349,North Mackay,QLD,Mackay - Isaac - Whitsunday,1.7025196482937084,1893,0,0.010864201073936014,16
510011266,Roebuck,WA,Western Australia - Outback (North),1.7014108331186883,1894,0,0.006380437491939076,15
511031278,Boulder,WA,Western Australia - Outback (South),1.6986297974595552,1895,0,0.005829367890326952,12
306021156,Whitfield - Edge Hill,QLD,Cairns,1.6908298956469006,1896,0,0.016037392049334857,15
801091108,Pearce,ACT,Australian Capital Territory,1.684455747367667,1897,0,0.0217842991803803,15
401021003,Adelaide Hills,SA,Adelaide - Central and Hills,1.6831243022793638,1898,0,0.029166666666666664,13
127021514,Edensor Park,NSW,Sydney - South West,1.6823533321021085,1899,0,0.03359942791046457,14
507041180,Leeming,WA,Perth - South West,1.6779414159828465,1900,0,0.032761265551264254,7
112021247,Kyogle,NSW,Richmond - Tweed,1.676950789773022,1901,0,0.03664505333743551,12
103041077,Orange,NSW,Central West,1.673246940873756,1902,0,0.1399223585388577,5
117021637,Marrickville - South,NSW,Sydney - City and Inner South,1.6715728919841897,1903,0,0.0275892367596911,11
215021469,Mildura - North,VIC,North West,1.6692034579122275,1904,0,0.07358319794637673,14
102021055,Tuggerah - Kangy Angy,NSW,Central Coast,1.665643240837023,1905,0,0.011862366248027912,16
311021309,Mount Warren Park,QLD,Logan - Beaudesert,1.6652886996698033,1906,0,0.018086338669175323,12
603011066,Derwent Valley,TAS,South East,1.663173840799074,1907,0,0.013498190430237582,15
213011329,Cairnlea,VIC,Melbourne - West,1.6621499431194229,1908,0,0.009803512379616056,19
302021030,Geebung,QLD,Brisbane - North,1.6600258269529349,1909,0,0.029909949407709125,16
801041039,Franklin,ACT,Australian Capital Territory,1.658330836435355,1910,0,0.0011547005383792518,19
407021158,Wattle Range,SA,South Australia - South East,1.6566078183858504,1911,0,0.024150818401825754,14
308031211,Lakes Creek,QLD,Central Queensland,1.6552267010802846,1912,0,0.021428548368433695,15
801081098,Weston,ACT,Australian Capital Territory,1.6547670459254362,1913,0,0.0033608585649852795,16
308031208,Frenchville - Mount Archer,QLD,Central Queensland,1.6484881951346457,1914,0,0.023146182657319776,16
205051104,Yarram,VIC,Latrobe - Gippsland,1.6484091449158045,1915,0,0.021592221782955414,14
507041184,Winthrop,WA,Perth - South West,1.647000565216862,1916,0,0.009120000000000001,8
111021219,Toronto - Awaba,NSW,Newcastle and Lake Macquarie,1.6467596362096293,1917,0,0.09388990476802331,14
211011257,Rowville - North,VIC,Melbourne - Outer East,1.645713443155753,1918,0,0.06724962019941454,11
216011407,Kyabram,VIC,Shepparton,1.6453775688619583,1919,0,0.09428614759426752,12
213041577,Melton,VIC,Melbourne - West,1.6430038915639378,1920,0,0.02813148600542593,14
801091102,Garran,ACT,Australian Capital Territory,1.6407509355846368,1921,0,0.0074753086419753105,19
308041529,Biloela,QLD,Central Queensland,1.6330771011528786,1922,0,0.008793030277982335,15
203021488,Norlane,VIC,Geelong,1.6322214246222617,1923,0,0.08793184160462697,12
106041127,Muswellbrook Surrounds,NSW,Hunter Valley exc Newcastle,1.631157723658801,1924,0,0.03475119830438805,14
103021067,Parkes (NSW),NSW,Central West,1.6297544030955802,1925,0,0.0716582378752968,9
304011084,Seventeen Mile Rocks - Sinnamon Park,QLD,Brisbane - West,1.626056545203205,1926,0,0.006449808015407556,15
204031492,Wodonga,VIC,Hume,1.6257657824049891,1927,0,0.10990387482656017,10
402051053,Modbury Heights,SA,Adelaide - North,1.6219081427191322,1928,0,0.07594647393926494,6
604011080,Romaine - Havenview,TAS,West and North West,1.6175405208289309,1929,0,0.009414999332799467,16
101061544,Young Surrounds,NSW,Capital Region,1.6147515664428116,1930,0,0.03334632301492381,12
702011048,Larapinta,NT,Northern Territory - Outback,1.6142042463065667,1931,0,0.0013333333333333333,12
124011453,Lawson - Hazelbrook - Linden,NSW,Sydney - Outer West and Blue Mountains,1.614087501234065,1932,0,0.027142857142857142,15
306051167,Herberton,QLD,Cairns,1.6139957326710253,1933,0,0.025852907369743994,14
511031283,Leinster - Leonora,WA,Western Australia - Outback (South),1.6129559649838343,1934,0,0.018047291966193722,15
319011501,Svensson Heights - Norville,QLD,Wide Bay,1.611584322661515,1935,0,0.01652064392373896,11
315021406,Mount Isa Surrounds,QLD,Queensland - Outback,1.6054749542341655,1936,0,0.008389500382711032,13
308011190,Central Highlands - East,QLD,Central Queensland,1.6053387102274752,1937,0,0.020296047000323267,10
511031279,Kalgoorlie,WA,Western Australia - Outback (South),1.604900652705391,1938,0,0.06764833314943793,10
116021562,Acacia Gardens,NSW,Sydney - Blacktown,1.6025837843276234,1939,0,0.0050499991659993335,15
105031100,Dubbo - East,NSW,Far West and Orana,1.5972242282782836,1940,0,0.05733286750593731,13
122021691,North Narrabeen - Warriewood (South),NSW,Sydney - Northern Beaches,1.5920203105208395,1941,0,0.04812965176432768,15
115011557,Castle Hill - West,NSW,Sydney - Baulkham Hills and Hawkesbury,1.5919795096271923,1942,0,0.014497219498455434,16
201011484,Sebastopol - Redan,VIC,Ballarat,1.5917931218533492,1943,0,0.08875877172498305,14
306021152,Manunda,QLD,Cairns,1.590591540498165,1944,0,0.044322203162872775,12
217041477,Moyne - East,VIC,Warrnambool and South West,1.5880045041890127,1945,0,0.03968377709527356,13
403021059,Hallett Cove,SA,Adelaide - South,1.587931477729905,1946,0,0.03480101598802338,12
801041036,Casey,ACT,Australian Capital Territory,1.586714829097207,1947,0,0.0037056406460551027,15
308031214,Park Avenue,QLD,Central Queensland,1.5865298410227848,1948,0,0.012,12
111011207,Belmont South - Blacksmiths,NSW,Newcastle and Lake Macquarie,1.5865246258068046,1949,0,0.01715770366459994,11
318021468,Annandale (Qld),QLD,Townsville,1.581592784535681,1950,0,0.0023094010767585036,15
101021012,Queanbeyan West - Jerrabomberra,NSW,Capital Region,1.5809951746938866,1951,0,0.049753086419753095,13
604011078,Parklands - Camdale,TAS,West and North West,1.5756161112003608,1952,0,0.040333719625251764,15
601041026,Taroona - Bonnet Hill,TAS,Hobart,1.570298311848482,1953,0,0.011679839172627826,16
801011026,Weetangera,ACT,Australian Capital Territory,1.563265826839334,1954,0,0.021494820876739103,12
315011398,Kowanyama - Pormpuraaw,QLD,Queensland - Outback,1.56215479701609,1955,0,0.05328117387756247,13
509031250,Wagin,WA,Western Australia - Wheat Belt,1.560937955913094,1956,0,0.01427611173703491,14
602011048,Summerhill - Prospect,TAS,Launceston and North East,1.5604660862448785,1957,0,0.0618599630662811,18
205031088,French Island,VIC,Latrobe - Gippsland,1.5581997846730886,1958,0,0.0,15
126021499,Hunters Hill - Woolwich,NSW,Sydney - Ryde,1.5552981514423807,1959,0,0.05757128090634475,12
702031057,Alligator,NT,Northern Territory - Outback,1.5526933098139215,1960,0,0.008700751591768034,14
801011014,Higgins,ACT,Australian Capital Territory,1.5516628904561336,1961,0,0.12823510280832381,11
601051033,West Hobart,TAS,Hobart,1.550765121114925,1962,0,0.023266216195649583,18
113031265,Junee,NSW,Riverina,1.549251200816329,1963,0,0.049787448471157035,16
701041043,Rosebery - Bellamack,NT,Darwin,1.5472903670902651,1964,0,0.013916007851268975,16
601031017,Glenorchy,TAS,Hobart,1.5466811358944976,1965,0,0.03497772699054395,17
213041575,Hillside,VIC,Melbourne - West,1.5448622332107975,1966,0,0.013155555555555556,16
304031092,Chelmer - Graceville,QLD,Brisbane - West,1.5439406632319728,1967,0,0.022877809095920156,14
403041084,Morphett Vale - East,SA,Adelaide - South,1.5432005929082724,1968,0,0.07686112677715512,8
505031104,Marangaroo,WA,Perth - North West,1.5405530016735862,1969,0,0.015466666666666665,11
702031058,Daly,NT,Northern Territory - Outback,1.5405065391296773,1970,0,0.02910683602522959,15
602031061,Northern Midlands,TAS,Launceston and North East,1.5401665824082034,1971,0,0.028129534240238223,11
318011460,Ayr,QLD,Townsville,1.5382821390905337,1972,0,0.021240885576436625,10
604021085,Devonport,TAS,West and North West,1.5353660026553517,1973,0,0.08332151228168698,12
304011083,Riverhills,QLD,Brisbane - West,1.5340573507063697,1974,0,0.005025483904203353,13
702011045,Charles,NT,Northern Territory - Outback,1.5317703103098355,1975,0,0.015392415925068612,14
602011047,South Launceston,TAS,Launceston and North East,1.5311699777908978,1976,0,0.013903028033041416,19
111011213,Valentine - Eleebana,NSW,Newcastle and Lake Macquarie,1.5310098033262702,1977,0,0.058997403889589024,10
604011076,Burnie - Ulverstone Surrounds,TAS,West and North West,1.5302542476780645,1978,0,0.04056952298364677,10
124031459,Emu Plains - Leonay,NSW,Sydney - Outer West and Blue Mountains,1.5263669019304784,1979,0,0.048143858230219355,9
318021491,Wulguru - Roseneath,QLD,Townsville,1.524454610169543,1980,0,0.0011547005383792518,9
507051186,Cooloongup,WA,Perth - South West,1.5187807692682287,1981,0,0.011,9
103011061,Oberon,NSW,Central West,1.514524086755848,1982,0,0.03356906666666667,14
105031106,Wellington,NSW,Far West and Orana,1.5139467653384273,1983,0,0.03335076581449592,12
209041432,Epping - South,VIC,Melbourne - North East,1.5130434719535566,1984,0,0.015473937498474486,10
124011454,Springwood - Winmalee,NSW,Sydney - Outer West and Blue Mountains,1.5113306552615084,1985,0,0.04725433435523052,11
212041309,Clarinda - Oakleigh South,VIC,Melbourne - South East,1.5108617571606568,1986,0,0.04280825284171265,8
204011060,Seymour Surrounds,VIC,Hume,1.509538342265102,1987,0,0.027934120131820693,16
801081094,Holder,ACT,Australian Capital Territory,1.505728440516987,1988,0,0.0023790468565327233,14
801011111,Molonglo Corridor,ACT,Australian Capital Territory,1.5040408022112308,1989,0,0.25614015702202036,6
308031217,Rockhampton City,QLD,Central Queensland,1.5038446736994597,1990,0,0.08547689560994053,13
211051279,Monbulk - Silvan,VIC,Melbourne - Outer East,1.5028433784439696,1991,0,0.01828399486908027,13
217011421,Hamilton (Vic.),VIC,Warrnambool and South West,1.502778013416143,1992,0,0.04616724737989368,12
102021054,Toukley - Norah Head,NSW,Central Coast,1.5011834240301574,1993,0,0.05293472722020683,14
406011131,Kimba - Cleve - Franklin Harbour,SA,South Australia - Outback,1.4987607536711947,1994,0,0.01641156462585034,11
116021309,Glenwood,NSW,Sydney - Blacktown,1.4987550256089248,1995,0,0.014145332799572904,15
801011019,Macgregor (ACT),ACT,Australian Capital Territory,1.497089349371675,1996,0,0.037326655385867095,15
801081092,Duffy,ACT,Australian Capital Territory,1.4938326495687633,1997,0,0.008016611478423584,16
702051068,Victoria River,NT,Northern Territory - Outback,1.4876691878378192,1998,0,0.011814907195360307,14
113011258,Leeton,NSW,Riverina,1.4773527531769335,1999,0,0.04296250473564521,11
314011385,Eatons Hill,QLD,Moreton Bay - South,1.474030936226885,2000,0,0.008793030277982335,14
211011258,Rowville - South,VIC,Melbourne - Outer East,1.4718553396384197,2001,0,0.014214550253664318,10
102011036,Niagara Park - Lisarow,NSW,Central Coast,1.4711124355503933,2002,0,0.010679867548216601,15
801081133,Scrivener,ACT,Australian Capital Territory,1.4706499979499514,2003,0,0.367194771204602,3
602011042,Newstead,TAS,Launceston and North East,1.46957864429785,2004,0,0.022701703386245015,18
312021355,Slade Point,QLD,Mackay - Isaac - Whitsunday,1.4695290523023763,2005,0,0.005520355563508746,12
602011040,Mowbray,TAS,Launceston and North East,1.4624712604416883,2006,0,0.03331718568721138,13
505011078,Kingsley,WA,Perth - North West,1.4620003635613819,2007,0,0.046658854166666666,8
113031270,Wagga Wagga - West,NSW,Riverina,1.461871655497189,2008,0,0.1150154723408261,8
115031299,Bilpin - Colo - St Albans,NSW,Sydney - Baulkham Hills and Hawkesbury,1.4602993668907778,2009,0,0.014914999332799467,16
211011449,The Basin,VIC,Melbourne - Outer East,1.4588855799818223,2010,0,0.007581665999466132,13
318011464,Ingham,QLD,Townsville,1.4534430782994068,2011,0,0.16947957656421045,8
406021138,APY Lands,SA,South Australia - Outback,1.444690286197114,2012,0,0.006625393070100321,12
511041291,Morawa,WA,Western Australia - Outback (South),1.4418026543060374,2013,0,0.026356937331340723,8
510021267,East Pilbara,WA,Western Australia - Outback (North),1.4415756189571922,2014,0,0.013433550839454484,13
702011053,Tanami,NT,Northern Territory - Outback,1.4346695676879693,2015,0,0.002122008467928146,13
107031139,Kiama Downs - Minnamurra,NSW,Illawarra,1.4318285448513972,2016,0,0.04971056301608028,10
604011082,Ulverstone,TAS,West and North West,1.4315476486922103,2017,0,0.049125,13
801091100,Curtin,ACT,Australian Capital Territory,1.4306270278759932,2018,0,0.04703130923755204,10
310031286,Ipswich - Central,QLD,Ipswich,1.430313435086804,2019,0,0.03137945956240927,12
801071082,Kambah,ACT,Australian Capital Territory,1.42779887245591,2020,0,0.261104225014605,7
213011340,Taylors Lakes,VIC,Melbourne - West,1.4266968259434063,2021,0,0.03698255635054162,9
121021404,Berowra - Brooklyn - Cowan,NSW,Sydney - North Sydney and Hornsby,1.425851376415861,2022,0,0.036273935937712824,12
307021181,Millmerran,QLD,Darling Downs - Maranoa,1.4242772036706879,2023,0,0.011767841610561774,10
801011016,Kaleen,ACT,Australian Capital Territory,1.4219236223551104,2024,0,0.0811603910031906,8
212021455,Narre Warren - North East,VIC,Melbourne - South East,1.4217175180770465,2025,0,0.014013040404612435,14
405021116,Clare,SA,Barossa - Yorke - Mid North,1.4212966612333309,2026,0,0.013842713217240512,17
108011154,Tuncurry,NSW,Mid North Coast,1.4186182609993307,2027,0,0.04628749253761947,15
318011465,Ingham Surrounds,QLD,Townsville,1.41403003033847,2028,0,0.04498419300595841,8
601051030,New Town,TAS,Hobart,1.4132886096322979,2029,0,0.1792311239581391,13
115011558,Cherrybrook,NSW,Sydney - Baulkham Hills and Hawkesbury,1.4084121745336615,2030,0,0.03034264377096123,11
212041316,Noble Park North,VIC,Melbourne - South East,1.4016745025758468,2031,0,0.02967035530066217,9
510021268,Newman,WA,Western Australia - Outback (North),1.3987428038384833,2032,0,0.011642734410091837,13
701021025,Nightcliff,NT,Darwin,1.3939718813547988,2033,0,0.007736968749237243,12
602031099,Flinders and Cape Barren Islands,TAS,Launceston and North East,1.3937779694211565,2034,0,0.024781479903668767,11
107031137,Albion Park Rail,NSW,Illawarra,1.3892803130007618,2035,0,0.09831886736194898,5
217031476,Otway,VIC,Warrnambool and South West,1.389003737468779,2036,0,0.05257947644825849,14
701021020,Leanyer,NT,Darwin,1.388874145993462,2037,0,0.005821367205045919,11
702031059,Thamarrurr,NT,Northern Territory - Outback,1.3883946647918421,2038,0,0.0,15
801011009,Flynn (ACT),ACT,Australian Capital Territory,1.3860058697204147,2039,0,0.03025752121480781,11
209031212,Panton Hill - St Andrews,VIC,Melbourne - North East,1.3779040649275058,2040,0,0.012315353518654891,12
119041380,Monterey - Brighton-le-Sands - Kyeemagh,NSW,Sydney - Inner South West,1.3728358825332343,2041,0,0.09903081216008548,10
120031681,Strathfield - West,NSW,Sydney - Inner West,1.372468891461539,2042,0,0.044336864495460135,15
102011037,Point Clare - Koolewong,NSW,Central Coast,1.370746481197701,2043,0,0.00989849939951952,12
407021157,Tatiara,SA,South Australia - South East,1.366798939864857,2044,0,0.025712589464253345,12
215021399,Red Cliffs,VIC,North West,1.3657569971711827,2045,0,0.02996196659072321,10
509021240,Merredin,WA,Western Australia - Wheat Belt,1.363554177349505,2046,0,0.012605521952472831,6
307011178,Tara,QLD,Darling Downs - Maranoa,1.3623842779445778,2047,0,0.017338095228297885,10
801091110,Torrens,ACT,Australian Capital Territory,1.357558856334933,2048,0,0.022954708389710858,14
407021152,Millicent,SA,South Australia - South East,1.3555753606858059,2049,0,0.023670110135910267,12
209031214,Research - North Warrandyte,VIC,Melbourne - North East,1.3538287991280973,2050,0,0.015088686851988225,10
102011034,Kincumber - Picketts Valley,NSW,Central Coast,1.349487428823627,2051,0,0.016839337387264952,14
405031122,Port Pirie,SA,Barossa - Yorke - Mid North,1.3463132227141104,2052,0,0.053664269274298765,9
801061070,Yarralumla,ACT,Australian Capital Territory,1.3448918158787484,2053,0,0.03227972312329,12
204031072,Towong,VIC,Hume,1.343945488016949,2054,0,0.022004458722501286,13
107011134,Unanderra - Mount Kembla,NSW,Illawarra,1.3384193707436887,2055,0,0.08169252252539812,8
315031408,Barcaldine - Blackall,QLD,Queensland - Outback,1.3376579811522293,2056,0,0.012987996306555862,10
407021156,Penola,SA,South Australia - South East,1.336709300880919,2057,0,0.00812051270189222,11
111031223,Beresfield - Hexham,NSW,Newcastle and Lake Macquarie,1.3328578575228767,2058,0,0.07252323305523495,7
801011011,Giralang,ACT,Australian Capital Territory,1.3321737046427036,2059,0,0.1204478513261092,9
801061129,Barton,ACT,Australian Capital Territory,1.3321578756021877,2060,0,0.005821367205045919,20
209021524,Reservoir - North West,VIC,Melbourne - North East,1.331511575516162,2061,0,0.04638801725961653,8
311031318,Munruben - Park Ridge South,QLD,Logan - Beaudesert,1.3300686333341893,2062,0,0.023829413802523743,9
315021407,Northern Highlands,QLD,Queensland - Outback,1.3293763430654504,2063,0,0.008684950330581224,11
108021156,Kempsey Surrounds,NSW,Mid North Coast,1.3252702759524926,2064,0,0.02843486640739199,10
801111140,ACT - South West,ACT,Australian Capital Territory,1.3243968719303816,2065,0,0.004,13
116031318,Prospect Reservoir,NSW,Sydney - Blacktown,1.3217888124946344,2066,0,0.38336057874191143,7
213011333,Kings Park (Vic.),VIC,Melbourne - West,1.317724051367085,2067,0,0.019908278771489218,10
308011191,Central Highlands - West,QLD,Central Queensland,1.3163968955825087,2068,0,0.014074074074074076,12
406011136,Whyalla,SA,South Australia - Outback,1.311752836571563,2069,0,0.04276835509106616,11
307011174,Inglewood - Waggamba,QLD,Darling Downs - Maranoa,1.311113828147596,2070,0,0.016507793656849262,11
503021037,Kings Park (WA),WA,Perth - Inner,1.3095396750082364,2071,0,0.0,15
315011395,Aurukun,QLD,Queensland - Outback,1.308778962807939,2072,0,0.06112435565298214,9
702021055,Barkly,NT,Northern Territory - Outback,1.3019516467928098,2073,0,0.01378255434329423,10
318021482,Kirwan - West,QLD,Townsville,1.300008714004399,2074,0,0.010370531831211872,11
127011593,Cecil Hills,NSW,Sydney - South West,1.2981900208018704,2075,0,0.014910118808523741,13
107011546,Port Kembla - Warrawong,NSW,Illawarra,1.2976931686063349,2076,0,0.06585682035631266,9
701021026,Rapid Creek,NT,Darwin,1.2938348691416124,2077,0,0.008518518518518519,10
604031096,Waratah,TAS,West and North West,1.2888891547132773,2078,0,0.041425800250015604,9
113031263,Cootamundra,NSW,Riverina,1.2875314860007216,2079,0,0.016928063372610384,12
312011340,Collinsville,QLD,Mackay - Isaac - Whitsunday,1.2845141589813422,2080,0,0.00982975664026725,12
127021518,Horsley Park - Kemps Creek,NSW,Sydney - South West,1.2840300581475446,2081,0,0.011982050807568879,14
801091103,Hughes,ACT,Australian Capital Territory,1.2803388915424954,2082,0,0.010864201073936014,15
602031100,Scottsdale - Bridport,TAS,Launceston and North East,1.2801067642279944,2083,0,0.04031913764781378,9
304011082,Middle Park - Jamboree Heights,QLD,Brisbane - West,1.2787715773405908,2084,0,0.007030559645141399,8
113031266,Temora,NSW,Riverina,1.271993413454735,2085,0,0.061802113822246256,8
201011002,Ballarat,VIC,Ballarat,1.269860458379979,2086,0,0.1753629200981533,8
307011173,Goondiwindi,QLD,Darling Downs - Maranoa,1.2664660008338557,2087,0,0.01589450420924091,12
402051050,Greenwith,SA,Adelaide - North,1.2645454997526069,2088,0,0.0043752245995180876,9
202031033,Loddon,VIC,Bendigo,1.2639626783924063,2089,0,0.042685192536695886,9
215011387,Ararat Surrounds,VIC,North West,1.263377628237079,2090,0,0.03723015629582549,9
405031120,Jamestown,SA,Barossa - Yorke - Mid North,1.260451066842085,2091,0,0.015600056780375134,12
108031161,Lord Howe Island,NSW,Mid North Coast,1.2594635839686816,2092,0,0.0011547005383792518,17
308051532,Callemondah,QLD,Central Queensland,1.2578927515798948,2093,0,0.0,12
114011274,Culburra Beach,NSW,Southern Highlands and Shoalhaven,1.257726899520809,2094,0,0.040765928125011876,10
304011085,Westlake,QLD,Brisbane - West,1.2515972896416672,2095,0,0.011666287847477922,10
702041062,Anindilyakwa,NT,Northern Territory - Outback,1.2496795836918173,2096,0,0.0,12
308031222,The Range - Allenstown,QLD,Central Queensland,1.249184568314109,2097,0,0.03351097875150313,8
308031206,Bouldercombe,QLD,Central Queensland,1.249120565681603,2098,0,0.0035152798225706995,12
217031473,Colac Surrounds,VIC,Warrnambool and South West,1.2482567214377633,2099,0,0.026255165969774508,8
501031019,Manjimup,WA,Bunbury,1.247474498291337,2100,0,0.025922954720952057,9
801031114,Canberra Airport,ACT,Australian Capital Territory,1.237352537508429,2101,0,0.0,15
110041201,Quirindi,NSW,New England and North West,1.236605949446419,2102,0,0.01642392563784295,12
406011129,Ceduna,SA,South Australia - Outback,1.2331929828956805,2103,0,0.02834258308615623,9
602011049,Trevallyn,TAS,Launceston and North East,1.2324971449485633,2104,0,0.005624865761037948,13
315011402,Torres Strait Islands,QLD,Queensland - Outback,1.2297277622050686,2105,0,0.0,13
110011188,Armidale Surrounds - South,NSW,New England and North West,1.2274853146003706,2106,0,0.025521749967756305,9
114011273,Callala Bay - Currarong,NSW,Southern Highlands and Shoalhaven,1.2273479807999632,2107,0,0.0494466240340038,11
215011392,Stawell,VIC,North West,1.226548494044426,2108,0,0.06343849429099697,10
318011462,Charters Towers,QLD,Townsville,1.2254036773432422,2109,0,0.0776043230584451,10
509021241,Moora,WA,Western Australia - Wheat Belt,1.2216913804007237,2110,0,0.005555555555555556,7
318021469,Belgian Gardens - Pallarenda,QLD,Townsville,1.2192350543562893,2111,0,0.01168327814509025,12
315031412,Longreach,QLD,Queensland - Outback,1.2183328505123778,2112,0,0.01656106669052624,9
