erp_2023,erp_change_pct,net_internal_migration,net_overseas_migration,pop_density_2024,total_dwellings_2022-23,total_dwellings_2023-24,total_value_m_2022-23,total_value_m_2023-24,approval_growth_rate,growth_20yr,growth_10yr,growth_5yr,growth_acceleration,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,seifa_adv_disadv_score,seifa_economic_score,seifa_education_score,high_pressure,sa2_name,state,pressure_score
14899.0,1.0,-24.0,141.0,55.7,132.0,192.0,0.074797308,0.091267424,0.45112781954887216,0.4683383744755586,0.213237665269268,0.09750583430571762,-0.009112998328916377,21,37.0,972.0,956.0,988.0,954.0,0,Woolgoolga - Arrawarra,NSW,10.0
3514.0,-0.4,-58.0,7.0,0.1,28.0,0.0,0.013459457999999999,0.0,-0.9655172413793104,-0.25063653603945435,-0.1935483870967742,-0.08592321755027423,0.010850975998112869,1,5.0,910.0,929.0,899.0,964.0,0,Bourke - Brewarrina,NSW,0.0
4155.0,-1.4,-97.0,16.0,0.1,0.0,22.0,0.0,0.007720634,10.0,-0.20427184466019419,-0.1515527950310559,-0.08649130628622381,-0.010714908770695863,3,3.0,965.0,937.0,977.0,905.0,0,Cobar,NSW,0.1
4057.0,0.5,-26.0,7.0,0.3,14.0,14.0,0.006528477999999999,0.009273676,0.0,-0.19834873206211912,-0.06274419673638244,-0.0116335433834222,0.01973855498476902,3,3.0,893.0,902.0,932.0,929.0,0,Coonamble,NSW,0.2
4561.0,-0.3,-24.0,16.0,0.2,50.0,12.0,0.026636025999999997,0.0054936,-0.7450980392156863,-0.24120100083402835,-0.13137292342944434,-0.0583730076588698,0.007313454055852375,2,5.0,953.0,939.0,971.0,932.0,0,Nyngan - Warren,NSW,0.0
5808.0,-0.4,-58.0,15.0,0.2,22.0,0.0,0.009045843999999999,0.0,-0.9565217391304348,-0.25063653603945435,-0.15621353558926487,-0.06346122713291241,0.014645540661720025,1,11.0,883.0,894.0,893.0,925.0,0,Walgett - Lightning Ridge,NSW,0.1
17622.0,-0.5,-133.0,48.0,103.1,16.0,12.0,0.008954,0.004427,-0.23529411764705882,-0.16187290969899665,-0.05829933433540906,-0.014605100550499944,0.014544566617204588,1,5.0,913.0,892.0,919.0,887.0,0,Broken Hill,NSW,1.7
2313.0,-0.6,-34.0,10.0,0.0,20.0,14.0,0.008908356,0.009093156,-0.2857142857142857,-0.25063653603945435,-0.13728432108027006,-0.06237260497350183,0.006269555566633195,5,2.0,879.0,909.0,908.0,957.0,0,Far West,NSW,0.1
7948.0,0.0,-15.0,25.0,0.8,34.0,40.0,0.011577121999999999,0.0215305,0.17142857142857143,-0.1277576555811656,-0.03344684991486256,-0.008112830753869196,0.008610594203562085,4,10.0,924.0,911.0,950.0,928.0,0,Coonabarabran,NSW,0.0
10781.0,0.2,-134.0,78.0,123.1,240.0,308.0,0.08691468,0.083741764,0.2821576763485477,0.00018521948508983145,-0.01117011536348654,0.006899123624836845,0.012484181306580116,13,41.0,975.0,946.0,986.0,927.0,0,Dubbo - East,NSW,1.9
20259.0,0.8,-98.0,132.0,802.6,1170.0,1364.0,0.412112272,0.639498592,0.16567036720751493,0.31901008012406307,0.20973094701908263,0.06550788182482514,-0.03935759168471617,19,160.0,1004.0,974.0,978.0,967.0,1,Dubbo - South,NSW,98.5
10751.0,1.4,27.0,61.0,157.0,210.0,244.0,0.09869393600000001,0.103928772,0.16113744075829384,0.5251818690542809,0.2780773739742087,0.09041808361672335,-0.04862060337038099,21,62.0,976.0,953.0,990.0,933.0,0,Dubbo - West,NSW,15.8
6073.0,1.2,33.0,7.0,1.5,68.0,40.0,0.029966767999999998,0.032925196,-0.4057971014492754,0.136859626410209,0.1254119370194068,0.04080596004063664,-0.021900008469066763,17,6.0,1048.0,1009.0,1083.0,972.0,0,Dubbo Surrounds,NSW,0.0
4423.0,-0.3,-37.0,14.0,0.8,24.0,22.0,0.01078068,0.015816668000000002,-0.08,-0.08752327746741155,-0.021739130434782608,-0.006085192697768763,0.0047843725196225415,4,4.0,933.0,916.0,958.0,927.0,0,Gilgandra,NSW,0.0
6549.0,-0.7,-90.0,15.0,1.1,20.0,44.0,0.010527588,0.02776984,1.1428571428571428,-0.08756665731125456,-0.04578808335779278,-0.024748762561871907,-0.0018547208829755163,6,10.0,960.0,936.0,982.0,932.0,0,Narromine,NSW,0.0
9068.0,0.6,15.0,31.0,2.5,108.0,36.0,0.048554568,0.025867855999999998,-0.6605504587155964,0.019215730086023907,0.009963467286615742,0.01108278842956888,0.006101054786261009,12,15.0,922.0,907.0,949.0,907.0,0,Wellington,NSW,0.0
14362.0,6.9,764.0,42.0,39.1,3292.0,1520.0,1.1943517519999998,0.6481607239999999,-0.5381111448527179,1.0491256174075558,0.5276671974522293,0.30616065350578625,0.04232705477967158,22,229.0,1021.0,990.0,1062.0,934.0,1,Branxton - Greta - Pokolbin,NSW,99.8
23977.0,1.2,206.0,49.0,351.8,1784.0,1688.0,0.4839619399999999,0.46785374,-0.05378151260504202,0.2431740177245018,0.10812785388127853,0.03408897221748764,-0.019974954723151625,18,172.0,895.0,869.0,937.0,850.0,1,Cessnock,NSW,99.9
9576.0,2.1,135.0,16.0,6.2,204.0,260.0,0.07794932399999999,0.11620387599999998,0.2731707317073171,0.5546191763396406,0.2689162881245944,0.12392228991838142,-0.01053585414391578,22,34.0,1000.0,968.0,1054.0,939.0,1,Cessnock Surrounds,NSW,1.5
9766.0,1.4,123.0,16.0,4.4,200.0,220.0,0.10897310399999999,0.10963620799999999,0.09950248756218906,0.1879122196906104,0.11066263033972419,0.06173633440514469,0.006405019235282597,18,33.0,1009.0,974.0,1040.0,945.0,0,Dungog,NSW,0.7
22193.0,2.8,383.0,44.0,251.8,1168.0,848.0,0.330864652,0.30172128000000004,-0.2737382378100941,0.4987190435525192,0.2979292297189669,0.18667429522521586,0.03770968036573241,21,65.0,924.0,889.0,973.0,852.0,1,Kurri Kurri - Abermain,NSW,99.7
17499.0,-0.3,-215.0,86.0,137.1,212.0,88.0,0.078801548,0.037778972,-0.5821596244131455,0.17100671140939597,0.049440635149765426,0.031144731398853497,0.006424413823970784,16,28.0,984.0,948.0,1008.0,895.0,0,Singleton,NSW,1.1
5448.0,0.6,-6.0,11.0,1.3,48.0,80.0,0.021980924,0.040712856,0.6530612244897959,0.16990394877267875,0.09751702042450941,0.048995215311004786,0.00023670509875008128,21,3.0,1012.0,980.0,1063.0,914.0,0,Singleton Surrounds,NSW,0.2
9369.0,1.8,82.0,25.0,297.3,388.0,856.0,0.15733293199999998,0.28429641599999994,1.2030848329048842,1.4812695109261187,0.5646325459317585,0.21673682867712718,-0.06557944428875206,22,153.0,987.0,964.0,1013.0,941.0,1,Maitland,NSW,99.1
9065.0,1.1,39.0,28.0,129.9,72.0,36.0,0.033850264,0.018017736,-0.4931506849315068,0.75,0.23291173304628632,0.10079288803459875,-0.015662978488544407,22,18.0,1064.0,1044.0,1092.0,1013.0,0,Maitland - North,NSW,0.6
18251.0,0.0,-151.0,79.0,842.4,176.0,180.0,0.054193284,0.064908492,0.022598870056497175,0.2443611584327087,-0.0015855658829961729,0.002690533714034702,0.003483316655532789,17,19.0,978.0,956.0,990.0,937.0,0,East Maitland - Metford,NSW,3.7
18840.0,2.4,284.0,72.0,141.6,976.0,2436.0,0.331122608,0.7885916880000001,1.4943705220061412,1.529049180327869,0.314519427402863,0.1218150087260035,-0.035444704975427996,22,233.0,987.0,955.0,1026.0,910.0,1,Rutherford (North) - Aberglasslyn,NSW,99.8
8743.0,3.7,197.0,15.0,230.6,728.0,1204.0,0.23145144799999998,0.37514226800000006,0.6529492455418381,0.43996188055908514,0.32022717343818263,0.2195318805488297,0.05941829382973837,20,94.0,922.0,893.0,951.0,870.0,1,Rutherford (South) - Telarah,NSW,99.7
10397.0,0.7,12.0,28.0,605.8,72.0,340.0,0.023479764,0.104918848,3.671232876712329,0.33460803059273425,0.12399355877616747,0.05950212507589557,-0.002494654312188163,21,15.0,976.0,953.0,980.0,947.0,0,Tenambit - East Maitland,NSW,20.5
18051.0,5.4,693.0,50.0,301.5,1508.0,1360.0,0.522988892,0.533876388,-0.09807819748177601,1.793538913362702,0.9432073544433095,0.43892292564858937,-0.03268075157306538,22,177.0,1034.0,1007.0,1066.0,962.0,1,Thornton - Millers Forest,NSW,99.8
6691.0,1.5,64.0,34.0,99.8,492.0,88.0,0.140293704,0.05194588000000001,-0.8194726166328601,0.364951768488746,0.1750865051903114,0.10331384015594541,0.01577058756078971,21,15.0,1009.0,967.0,1018.0,942.0,0,Anna Bay,NSW,1.5
6973.0,0.4,45.0,28.0,233.5,140.0,12.0,0.046532904,0.00744824,-0.9078014184397163,0.1936583702693488,0.04057066428889879,0.0291005291005291,0.008815196956079702,20,48.0,937.0,897.0,968.0,878.0,0,Lemon Tree Passage - Tanilba Bay,NSW,1.2
21984.0,0.3,16.0,167.0,464.3,1620.0,280.0,0.985432204,0.17966358799999999,-0.8266502159161012,0.2572145545796738,0.045036503271072344,0.006989173632999863,-0.01552907800253631,19,39.0,1002.0,973.0,995.0,961.0,1,Nelson Bay Peninsula,NSW,92.3
15132.0,0.8,12.0,45.0,139.3,148.0,124.0,0.042191771999999995,0.037499559999999994,-0.1610738255033557,0.12159976474047934,0.0774772229677237,0.05694887072190661,0.018210259238044757,17,19.0,897.0,872.0,936.0,855.0,1,Raymond Terrace,NSW,87.4
5799.0,0.8,16.0,9.0,23.6,76.0,40.0,0.03573411199999999,0.017427599999999998,-0.4675324675324675,0.3154815481548155,0.0697163769441903,0.039843472073995016,0.004985283601899863,19,2.0,1061.0,1030.0,1119.0,979.0,0,Seaham - Woodville,NSW,0.1
5792.0,0.2,77.0,28.0,28.4,220.0,136.0,0.085304584,0.068689424,-0.38009049773755654,0.5289626119010006,0.17408006469874646,0.0608330288637194,-0.02620700348565383,22,13.0,998.0,955.0,994.0,932.0,0,Tea Gardens - Hawks Nest,NSW,0.3
16055.0,3.5,434.0,55.0,45.5,1060.0,544.0,0.38910482799999996,0.189191828,-0.48633364750235625,0.5341150401624966,0.22194440358876305,0.14215012372834754,0.031177921933966013,21,91.0,1005.0,973.0,1042.0,935.0,1,Williamtown - Medowie - Karuah,NSW,99.8
12587.0,0.2,-117.0,60.0,48.1,156.0,104.0,0.07161186,0.045823108,-0.33121019108280253,0.12376369954557605,0.02453290008123477,0.010334054313866858,-0.001932395726750526,20,38.0,918.0,891.0,952.0,849.0,0,Muswellbrook,NSW,0.6
4188.0,0.4,-23.0,24.0,1.3,120.0,48.0,0.048189604,0.019226008000000003,-0.5950413223140496,0.08483754512635379,0.02037351443123939,0.032899582617235454,0.02271282540161576,14,8.0,995.0,959.0,1031.0,902.0,0,Muswellbrook Surrounds,NSW,0.0
6039.0,-0.1,-70.0,44.0,50.9,40.0,72.0,0.01851194,0.03564108,0.7804878048780488,0.11913156429764335,-0.019190112213368027,0.004664334499416958,0.014259390606100972,14,16.0,975.0,947.0,999.0,910.0,0,Scone,NSW,0.2
8295.0,1.0,37.0,28.0,1.1,72.0,56.0,0.027400448,0.03153047999999999,-0.2191780821917808,0.041526793485018025,0.0019136466929793087,0.010738416988416988,0.009781593641927334,12,7.0,975.0,941.0,1000.0,913.0,0,Scone Surrounds,NSW,0.0
24650.0,0.5,-27.0,58.0,437.5,756.0,312.0,0.290822372,0.11911178399999998,-0.5865257595772787,0.12731576312076107,0.04714388397953575,0.01829694502693146,-0.005274996962836415,21,22.0,970.0,940.0,987.0,908.0,0,Dapto - Avondale,NSW,12.9
13528.0,4.1,378.0,32.0,318.4,992.0,1068.0,0.35158276,0.43490450799999997,0.07653575025176233,1.295421215577644,0.6982519590114526,0.34264201296225694,-0.006483966543469388,22,134.0,1048.0,1027.0,1092.0,969.0,1,Horsley - Kembla Grange,NSW,99.8
7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,-0.34106423777564715,-0.16623142250530784,0.09999999999999998,3,0.0,0.0,0.0,0.0,0.0,0,Port Kembla Industrial,NSW,0.3
15281.0,0.5,9.0,77.0,610.4,352.0,172.0,0.14655188800000002,0.06870494,-0.509915014164306,-0.04604486422668241,-0.04211642852686092,-0.019417475728155338,0.001640738535275122,8,14.0,1011.0,1003.0,1028.0,989.0,0,Unanderra - Mount Kembla,NSW,3.0
14172.0,0.4,-118.0,104.0,1135.1,332.0,332.0,0.098808068,0.13387759600000002,0.0,0.031696525712627835,0.017162471395881007,-0.003991317134654436,-0.01257255283259494,11,19.0,887.0,885.0,928.0,884.0,0,Berkeley - Lake Heights - Cringila,NSW,4.4
9732.0,0.1,-51.0,55.0,1397.8,200.0,80.0,0.08253676000000001,0.031469024,-0.5970149253731343,-0.03952296471515868,-0.036198199980219566,-0.02783320031923384,-0.009734100329124057,9,8.0,851.0,870.0,889.0,879.0,0,Port Kembla - Warrawong,NSW,0.4
4201.0,0.5,4.0,34.0,755.1,88.0,80.0,0.035802020000000004,0.032327768,-0.0898876404494382,0.01808972503617945,-0.03409610983981693,-0.024046242774566472,-0.006998187854658007,7,13.0,940.0,912.0,952.0,884.0,0,Windang - Primbee,NSW,0.4
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25063653603945435,-0.3333333333333333,0.0,0.1251194792093158,0,0.0,0.0,0.0,0.0,0.0,0,Illawarra Catchment Reserve,NSW,0.3
21616.0,5.0,806.0,54.0,302.1,1448.0,1440.0,0.45328205200000005,0.586246736,-0.005521048999309869,0.9449061777054237,0.5735875216637781,0.3945444492228298,0.10775068839094071,22,236.0,1032.0,1000.0,1073.0,948.0,1,Albion Park - Macquarie Pass,NSW,99.9
6838.0,0.0,-1.0,20.0,954.1,392.0,376.0,0.117449104,0.10896397999999999,-0.04071246819338423,-0.09857670005271481,-0.04562578484721641,-0.01808785529715762,0.004725037126450584,5,4.0,931.0,900.0,968.0,872.0,0,Albion Park Rail,NSW,3.3
8901.0,1.3,83.0,64.0,650.6,256.0,172.0,0.181039936,0.126339472,-0.32684824902723736,0.3455223880597015,0.17184453399194072,0.07130124777183601,-0.014621019224134349,19,29.0,1056.0,1052.0,1036.0,1061.0,0,Kiama,NSW,19.4
5936.0,0.4,-9.0,23.0,820.7,128.0,52.0,0.06404702,0.029679315999999997,-0.5891472868217055,-0.05576679340937896,-0.01698828962559789,-0.021667760998030205,-0.01317361618523126,10,7.0,1077.0,1061.0,1083.0,1045.0,0,Kiama Downs - Minnamurra,NSW,0.1
8057.0,0.3,6.0,45.0,36.4,120.0,140.0,0.12236035600000002,0.158006544,0.1652892561983471,0.20366234926306387,0.039470300848547184,-0.004432951606944958,-0.02416810203121855,18,20.0,1080.0,1071.0,1075.0,1064.0,0,Kiama Hinterland - Gerringong,NSW,2.0
20115.0,1.8,229.0,89.0,413.0,1456.0,1644.0,0.8147912439999999,1.241921788,0.12903225806451613,1.5147347740667976,0.2804001250390747,0.09052183173588925,-0.049678230783648095,22,60.0,1045.0,1034.0,1072.0,990.0,0,Shellharbour - Flinders,NSW,45.1
10735.0,2.1,146.0,60.0,1811.3,740.0,316.0,0.26174923600000005,0.11881823600000001,-0.5721997300944669,0.07767181201455117,0.08772452118686117,0.05343584814992792,0.009573587556497336,17,31.0,981.0,957.0,1000.0,924.0,1,Shellharbour - Oak Flats,NSW,89.7
20421.0,0.8,41.0,88.0,2168.5,440.0,384.0,0.12903614,0.13067494,-0.12698412698412698,-0.0560649124415513,-0.01942949664269727,-0.01699527378622237,-0.0072805254648737345,12,47.0,897.0,883.0,928.0,871.0,1,Warilla,NSW,97.4
21927.0,0.9,-214.0,359.0,1804.0,692.0,620.0,0.31195478400000004,0.30157528,-0.1038961038961039,0.10824484071328391,0.02840011155526634,0.01110501782286811,-0.003095037954765059,14,54.0,1007.0,1012.0,990.0,1022.0,1,Balgownie - Fairy Meadow,NSW,98.4
16338.0,0.7,-5.0,102.0,1487.5,462.0,468.0,0.221311684,0.241169024,0.012958963282937365,0.05627927870114869,0.03541548719884255,0.02255078586071939,0.004843042261298114,15,237.0,962.0,964.0,948.0,977.0,1,Corrimal - Tarrawanna - Bellambi,NSW,96.9
23394.0,0.7,-218.0,374.0,1252.8,524.0,204.0,0.25059684,0.111990704,-0.6095238095238096,0.18555404657713395,0.10367109945682712,0.039104174932769034,-0.012731374795644526,21,37.0,1038.0,1045.0,1020.0,1051.0,0,Figtree - Keiraville,NSW,11.5
9085.0,0.4,-66.0,44.0,58.9,244.0,124.0,0.083540136,0.053605368,-0.4897959183673469,0.12366054932873506,0.019557443004023244,-0.007506527415143603,-0.017285248917155226,17,16.0,1087.0,1083.0,1103.0,1049.0,0,Helensburgh,NSW,0.3
12022.0,0.5,-79.0,115.0,747.8,256.0,352.0,0.199022168,0.268034112,0.3735408560311284,0.14056452374209383,0.0510656807307525,0.018117468610432293,-0.0074153717549439585,18,25.0,1096.0,1114.0,1089.0,1117.0,0,Thirroul - Austinmer - Coalcliff,NSW,13.6
20698.0,0.6,54.0,116.0,1319.4,512.0,296.0,0.27041608,0.20897489600000002,-0.42105263157894735,0.2084711343196983,0.045529842879373526,0.003372193852972348,-0.019392727586714415,19,38.0,1038.0,1042.0,1033.0,1044.0,1,Woonona - Bulli - Russell Vale,NSW,56.1
17076.0,4.2,217.0,483.0,3232.1,2340.0,1048.0,1.09460578,0.402772088,-0.5519008970525416,0.8218125960061444,0.27225917185153403,0.13175138367580636,-0.004378202249960661,21,273.0,1015.0,1035.0,907.0,1073.0,1,Wollongong - East,NSW,99.2
17036.0,1.9,-265.0,482.0,3066.2,868.0,352.0,0.6101869280000001,0.134541352,-0.5937859608745685,0.17028594550849743,0.02808223235973695,0.004631505818329184,-0.00940961036153929,17,9.0,991.0,1009.0,931.0,1043.0,0,Wollongong - West,NSW,20.2
5361.0,0.6,32.0,14.0,2.3,132.0,76.0,0.055838832000000005,0.032814568,-0.42105263157894735,0.25640428504890544,0.11720853178711949,0.0774915118833633,0.018887245989803556,16,12.0,946.0,915.0,988.0,903.0,0,Bulahdelah - Stroud,NSW,0.1
14738.0,1.1,257.0,50.0,439.8,952.0,1092.0,0.349377752,0.39648231200000006,0.14690451206715635,0.14369051274178693,0.03587319243604004,0.008733328819985106,-0.009203267398034915,18,29.0,953.0,920.0,958.0,910.0,1,Forster,NSW,97.6
7127.0,1.3,68.0,17.0,9.6,268.0,192.0,0.10258746799999999,0.078429052,-0.2825278810408922,0.4585858585858586,0.190044503049283,0.08784089196926322,-0.007181359555378283,22,17.0,976.0,937.0,1006.0,928.0,0,Forster-Tuncurry Surrounds,NSW,0.4
6339.0,-0.6,63.0,22.0,402.0,16.0,24.0,0.0073620280000000005,0.012690076000000002,0.47058823529411764,0.08135942327497425,0.02924358764907695,-0.016239850093691444,-0.030861643918229917,15,5.0,908.0,876.0,912.0,866.0,0,Tuncurry,NSW,0.2
16142.0,0.6,68.0,58.0,83.2,184.0,112.0,0.07666036999999999,0.04602810000000001,-0.3891891891891892,0.1832495079816313,0.08169520890251217,0.03951075819672131,-0.001336846254534771,22,11.0,857.0,845.0,911.0,851.0,0,Kempsey,NSW,4.2
9549.0,0.4,-4.0,30.0,2.6,120.0,116.0,0.046190275999999995,0.048635572,-0.03305785123966942,0.027316550615961437,0.042391304347826085,0.02665667487421047,0.005461022700297427,10,12.0,943.0,915.0,978.0,919.0,0,Kempsey Surrounds,NSW,0.1
5345.0,0.4,38.0,12.0,64.0,292.0,168.0,0.11079547599999999,0.08947508,-0.4232081911262799,0.16244314489928524,0.10409380785846534,0.042540792540792544,-0.009506111388440125,18,11.0,924.0,902.0,950.0,905.0,0,Macksville - Scotts Head,NSW,0.4
7154.0,0.8,119.0,19.0,232.2,140.0,276.0,0.050247768000000005,0.095405952,0.9645390070921985,0.07673932517169305,0.04536889404261487,0.02691157624946604,0.004227129228158606,17,26.0,882.0,863.0,899.0,877.0,0,Nambucca Heads,NSW,2.6
8275.0,1.6,102.0,20.0,6.2,88.0,204.0,0.041492684,0.089021284,1.303370786516854,0.25260649389335715,0.08642294277225164,0.05362064645452268,0.010409175068396857,21,14.0,952.0,925.0,986.0,933.0,0,Nambucca Heads Surrounds,NSW,1.3
5818.0,2.3,143.0,26.0,129.5,480.0,684.0,0.192373148,0.20759857999999998,0.42411642411642414,0.43217893217893216,0.14961389961389962,0.09205941683476986,0.017252467027820045,21,15.0,958.0,918.0,970.0,903.0,1,South West Rocks,NSW,98.0
452.0,-0.9,-9.0,0.0,27.5,0.0,4.0,0.0,0.0034,4.0,0.23351648351648352,0.11138613861386139,0.03935185185185185,-0.01634121745507884,17,0.0,1053.0,1014.0,977.0,950.0,0,Lord Howe Island,NSW,0.1
19002.0,2.5,541.0,64.0,37.1,1708.0,892.0,0.5925822040000001,0.36244250399999994,-0.47747220596840256,0.41334784185709106,0.18057322910985882,0.08588786088507412,-0.004398753669855288,22,64.0,978.0,942.0,994.0,925.0,1,Laurieton - Bonny Hills,NSW,99.7
22708.0,3.0,727.0,88.0,431.8,1944.0,1080.0,0.67443574,0.443968208,-0.4442159383033419,0.8922417280155327,0.38837775271561703,0.1887578776174019,-0.005430998740406617,22,165.0,964.0,943.0,962.0,943.0,1,Port Macquarie - West,NSW,99.9
5305.0,-0.2,-31.0,9.0,1.8,72.0,40.0,0.038095176,0.017289392,-0.4383561643835616,0.009914204003813156,-0.005444986856928276,-0.009536275243081526,-0.006813781814617387,8,14.0,991.0,960.0,1022.0,958.0,0,Port Macquarie Surrounds,NSW,0.0
13298.0,1.2,109.0,30.0,69.1,492.0,292.0,0.20964841199999998,0.128711924,-0.4056795131845842,0.5579081337498554,0.2218693284936479,0.10314599377355399,-0.007788670473269962,22,24.0,965.0,931.0,1002.0,917.0,0,Wauchope,NSW,7.8
11867.0,-0.5,-155.0,87.0,1665.2,324.0,364.0,0.20470958000000003,0.232691988,0.12307692307692308,0.11865530303030303,0.014339687446333505,0.004335997279374256,-0.0028338464437924968,17,9.0,1002.0,990.0,978.0,1009.0,0,Port Macquarie - East,NSW,12.9
17387.0,0.4,78.0,89.0,498.9,216.0,116.0,0.09620398399999999,0.05892372,-0.4608294930875576,0.22224555508889823,0.04325745354603573,0.011879925822902178,-0.009748800950115688,20,18.0,1020.0,994.0,1017.0,987.0,0,Port Macquarie - South,NSW,2.8
5346.0,0.4,18.0,15.0,1.8,104.0,64.0,0.044565204,0.028792072,-0.38095238095238093,0.09777050521579055,0.06067193675889328,0.02954153078841358,-0.0007944375910330578,18,7.0,943.0,913.0,970.0,912.0,0,Gloucester,NSW,0.1
13006.0,1.5,223.0,28.0,63.0,636.0,600.0,0.220811904,0.269763904,-0.0565149136577708,0.7144526684846124,0.2809740952750558,0.125,-0.015487047637527895,22,61.0,1010.0,973.0,1009.0,965.0,1,Old Bar - Manning Point - Red Head,NSW,96.3
21320.0,0.4,67.0,70.0,171.2,284.0,148.0,0.116957156,0.050692424,-0.47719298245614034,0.05047334085446608,0.02517951172809957,0.011190330043911421,-0.0013994258201383628,17,58.0,879.0,861.0,912.0,863.0,0,Taree,NSW,27.8
13326.0,1.0,124.0,23.0,4.0,248.0,428.0,0.09736479200000002,0.160872104,0.7228915662650602,0.2359261640187345,0.09861224489795918,0.050995704802811403,0.001689582353831813,22,16.0,959.0,925.0,991.0,920.0,0,Taree Surrounds,NSW,9.8
5420.0,-0.4,-39.0,5.0,87.7,52.0,40.0,0.021308735999999998,0.016001416,-0.22641509433962265,-0.029834651329978434,-0.017473607571896616,-0.015681983953318747,-0.006945180167370439,9,7.0,904.0,872.0,943.0,862.0,0,Wingham,NSW,0.1
19273.0,4.3,546.0,103.0,198.1,1144.0,1052.0,0.480414956,0.46562828800000006,-0.08034934497816594,1.0307101727447217,0.38596249310535025,0.19983287573116867,0.006851629178493551,22,106.0,1035.0,1008.0,1024.0,1003.0,1,Albury - East,NSW,99.8
10533.0,0.7,-14.0,45.0,439.0,144.0,128.0,0.045844188,0.048365072,-0.1103448275862069,0.15295140776171323,0.0825762988670001,0.016095037363479593,-0.02519311207002046,20,32.0,928.0,910.0,932.0,918.0,0,Albury - North,NSW,2.6
10376.0,-1.4,-198.0,89.0,212.5,332.0,116.0,0.2875038200000001,0.06508398800000001,-0.6486486486486487,-0.060859188544152745,-0.0548729792147806,-0.03408232628398791,-0.0066458366765976135,5,13.0,991.0,988.0,944.0,1011.0,0,Albury - South,NSW,0.2
12926.0,1.6,130.0,30.0,2.4,412.0,288.0,0.19620167200000002,0.157035332,-0.30024213075060535,0.18356312516896459,0.14050017367141368,0.0823238566131026,0.012073769777395757,19,53.0,1012.0,979.0,1035.0,966.0,0,Albury Surrounds,NSW,8.6
15629.0,-0.1,-158.0,90.0,727.2,144.0,132.0,0.059730682,0.04540311599999999,-0.08275862068965517,0.07669494447892958,0.0772893520115934,0.016539688741290616,-0.022104987264506083,12,43.0,888.0,872.0,905.0,876.0,0,Lavington,NSW,1.7
2848.0,1.1,14.0,19.0,0.2,4.0,24.0,0.002043404,0.008448,4.0,-0.2043634355150511,-0.051366480079025355,-0.022395656599932135,0.0032875834395805423,1,3.0,957.0,927.0,951.0,904.0,0,Hay,NSW,0.2
6696.0,1.2,10.0,28.0,21.0,44.0,96.0,0.022038256000000003,0.053127708,1.1555555555555554,0.0964401294498382,0.1227837613918807,0.06473915776241358,0.0033472770664732324,16,29.0,971.0,945.0,985.0,935.0,0,Wentworth - Buronga,NSW,0.5
3649.0,0.8,12.0,22.0,0.1,24.0,22.0,0.014567268,0.012850563999999998,-0.08,-0.14900509023600186,-0.01314730346122887,-0.004600811907983762,0.0019728398226306733,4,3.0,965.0,945.0,977.0,938.0,0,Wentworth-Balranald Region,NSW,0.1
5549.0,-0.1,-1.0,17.0,71.9,32.0,28.0,0.01391622,0.01458276,-0.12121212121212122,-0.007871198568872988,-0.01996819226011663,-0.003951149425287357,0.006032946704770958,9,8.0,948.0,906.0,954.0,876.0,0,Corowa,NSW,0.1
7388.0,1.6,114.0,17.0,1.7,168.0,112.0,0.08958482,0.04771076,-0.33136094674556216,0.18816268396898245,0.1059066136397113,0.07027797576621525,0.017324668946359603,21,15.0,990.0,942.0,995.0,915.0,0,Corowa Surrounds,NSW,0.2
7045.0,0.1,-1.0,39.0,49.3,108.0,44.0,0.06007765599999999,0.022097940000000003,-0.5871559633027523,-0.14672795451796297,-0.05581582117521081,-0.025152017689331122,0.002755892898274284,8,16.0,951.0,922.0,955.0,913.0,0,Deniliquin,NSW,0.1
6861.0,0.5,22.0,23.0,0.4,144.0,88.0,0.078915608,0.055410775999999995,-0.38620689655172413,-0.16076426919800413,-0.0004348456298014205,0.011588675370397535,0.011806098185298245,4,8.0,987.0,964.0,1005.0,963.0,0,Deniliquin Surrounds,NSW,0.1
7393.0,2.7,181.0,28.0,45.5,332.0,476.0,0.164330144,0.245090732,0.43243243243243246,0.9006755066299725,0.32582897033158814,0.173100679431748,0.010186194265953935,22,87.0,1022.0,979.0,1023.0,937.0,1,Moama,NSW,99.1
9838.0,0.2,-1.0,49.0,2.0,220.0,168.0,0.09855660399999999,0.084276664,-0.23529411764705882,0.021766169154228857,0.00684301909917271,-0.006149813489263031,-0.009571323038849385,14,34.0,969.0,931.0,975.0,918.0,0,Tocumwal - Finley - Jerilderie,NSW,0.2
24369.0,0.1,-392.0,327.0,88.8,456.0,1220.0,0.198601698,0.36563376799999997,1.6717724288840263,0.06168915977361776,0.02221570189043048,-0.005018359853121175,-0.016126210798336416,17,59.0,978.0,977.0,945.0,1018.0,1,Armidale,NSW,96.0
4595.0,1.2,31.0,28.0,0.8,44.0,16.0,0.02045888,0.00961298,-0.6222222222222222,0.0859210833527901,0.026257722859664608,0.021973192704900023,0.008844331275067719,16,6.0,986.0,960.0,991.0,966.0,0,Armidale Surrounds - North,NSW,0.0
